Year,Locality,MSO,DrugUsage,count,sum_female,sum_male,FIPS Code,County Name
2011,Suffolk,Larceny/Fraud,Heavy Use,7,1,6,51800,Suffolk City
2011,Suffolk,Larceny/Fraud,Moderate Use,4,0,4,51800,Suffolk City
2011,Suffolk,Larceny/Fraud,Not Reported,9,2,7,51800,Suffolk City
2011,Suffolk,Larceny/Fraud,Occasional Use,5,0,5,51800,Suffolk City
2011,Suffolk,Larceny/Fraud,Therapeutic Community,4,0,4,51800,Suffolk City
2011,Surry,Larceny/Fraud,Therapeutic Community,1,0,1,51181,Surry County
2011,Sussex,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51183,Sussex County
2011,Sussex,Larceny/Fraud,Heavy Use,1,0,1,51183,Sussex County
2011,Sussex,Larceny/Fraud,Not Reported,4,1,3,51183,Sussex County
2011,Sussex,Larceny/Fraud,Occasional Use,2,1,1,51183,Sussex County
2011,Tazewell,Larceny/Fraud,"Drugs Used, Extent Unknown",5,1,4,51185,Tazewell County
2011,Tazewell,Larceny/Fraud,Heavy Use,13,5,8,51185,Tazewell County
2011,Tazewell,Larceny/Fraud,Moderate Use,5,2,3,51185,Tazewell County
2011,Tazewell,Larceny/Fraud,Not Reported,22,11,11,51185,Tazewell County
2011,Tazewell,Larceny/Fraud,Occasional Use,6,1,5,51185,Tazewell County
2011,Virginia Beach,Larceny/Fraud,Drugs Not Used,2,0,2,51810,Virginia Beach City
2011,Virginia Beach,Larceny/Fraud,"Drugs Used, Extent Unknown",9,1,8,51810,Virginia Beach City
2011,Virginia Beach,Larceny/Fraud,Heavy Use,20,9,11,51810,Virginia Beach City
2011,Virginia Beach,Larceny/Fraud,Moderate Use,10,3,7,51810,Virginia Beach City
2011,Virginia Beach,Larceny/Fraud,Not Reported,15,3,12,51810,Virginia Beach City
2011,Virginia Beach,Larceny/Fraud,Occasional Use,8,0,8,51810,Virginia Beach City
2011,Virginia Beach,Larceny/Fraud,Therapeutic Community,5,0,5,51810,Virginia Beach City
2011,Warren,Larceny/Fraud,Drugs Not Used,1,0,1,51187,Warren County
2011,Warren,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51187,Warren County
2011,Warren,Larceny/Fraud,Heavy Use,1,0,1,51187,Warren County
2011,Warren,Larceny/Fraud,Not Reported,5,0,5,51187,Warren County
2011,Warren,Larceny/Fraud,Occasional Use,1,0,1,51187,Warren County
2011,Washington,Larceny/Fraud,Heavy Use,6,2,4,51191,Washington County
2011,Washington,Larceny/Fraud,Moderate Use,3,2,1,51191,Washington County
2011,Washington,Larceny/Fraud,Not Reported,11,2,9,51191,Washington County
2011,Waynesboro,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51820,Waynesboro City
2011,Waynesboro,Larceny/Fraud,Heavy Use,3,1,2,51820,Waynesboro City
2011,Waynesboro,Larceny/Fraud,Not Reported,6,2,4,51820,Waynesboro City
2011,Waynesboro,Larceny/Fraud,Occasional Use,1,1,0,51820,Waynesboro City
2011,Westmoreland,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51193,Westmoreland County
2011,Westmoreland,Larceny/Fraud,Heavy Use,1,0,1,51193,Westmoreland County
2011,Westmoreland,Larceny/Fraud,Not Reported,7,1,6,51193,Westmoreland County
2011,Williamsburg,Larceny/Fraud,"Drugs Used, Extent Unknown",3,0,3,51830,Williamsburg City
2011,Williamsburg,Larceny/Fraud,Heavy Use,4,2,2,51830,Williamsburg City
2011,Williamsburg,Larceny/Fraud,Moderate Use,3,1,2,51830,Williamsburg City
2011,Williamsburg,Larceny/Fraud,Not Reported,7,2,5,51830,Williamsburg City
2011,Williamsburg,Larceny/Fraud,Occasional Use,1,0,1,51830,Williamsburg City
2011,Wise,Larceny/Fraud,"Drugs Used, Extent Unknown",3,1,2,51195,Wise County
2011,Wise,Larceny/Fraud,Heavy Use,5,1,4,51195,Wise County
2011,Wise,Larceny/Fraud,Moderate Use,2,0,2,51195,Wise County
2011,Wise,Larceny/Fraud,Not Reported,14,5,9,51195,Wise County
2011,Wise,Larceny/Fraud,Occasional Use,4,2,2,51195,Wise County
2011,Wythe,Larceny/Fraud,Moderate Use,2,2,0,51197,Wythe County
2011,Wythe,Larceny/Fraud,Not Reported,13,5,8,51197,Wythe County
2011,Wythe,Larceny/Fraud,Occasional Use,1,0,1,51197,Wythe County
2011,York,Larceny/Fraud,Drugs Not Used,1,0,1,51199,York County
2011,York,Larceny/Fraud,"Drugs Used, Extent Unknown",3,0,3,51199,York County
2011,York,Larceny/Fraud,Heavy Use,9,1,8,51199,York County
2011,York,Larceny/Fraud,Moderate Use,4,1,3,51199,York County
2011,York,Larceny/Fraud,Not Reported,9,0,9,51199,York County
2011,York,Larceny/Fraud,Occasional Use,1,0,1,51199,York County
2012,Accomack,Larceny/Fraud,Moderate Use,1,0,1,51001,Accomack County
2012,Accomack,Larceny/Fraud,Not Reported,3,0,3,51001,Accomack County
2012,Accomack,Larceny/Fraud,Occasional Use,1,0,1,51001,Accomack County
2012,Albemarle,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51003,Albemarle County
2012,Albemarle,Larceny/Fraud,Heavy Use,9,3,6,51003,Albemarle County
2012,Albemarle,Larceny/Fraud,Moderate Use,2,0,2,51003,Albemarle County
2012,Albemarle,Larceny/Fraud,Not Reported,8,2,6,51003,Albemarle County
2012,Albemarle,Larceny/Fraud,Occasional Use,1,0,1,51003,Albemarle County
2012,Alexandria,Larceny/Fraud,Heavy Use,6,0,6,51510,Alexandria City
2012,Alexandria,Larceny/Fraud,Moderate Use,1,0,1,51510,Alexandria City
2012,Alexandria,Larceny/Fraud,Not Reported,6,1,5,51510,Alexandria City
2012,Alleghany,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51005,Alleghany County
2012,Alleghany,Larceny/Fraud,Heavy Use,2,1,1,51005,Alleghany County
2012,Alleghany,Larceny/Fraud,Not Reported,5,2,3,51005,Alleghany County
2012,Amelia,Larceny/Fraud,Heavy Use,1,0,1,51007,Amelia County
2012,Amelia,Larceny/Fraud,Not Reported,3,1,2,51007,Amelia County
2012,Amherst,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51009,Amherst County
2012,Amherst,Larceny/Fraud,Heavy Use,4,2,2,51009,Amherst County
2012,Amherst,Larceny/Fraud,Moderate Use,2,0,2,51009,Amherst County
2012,Amherst,Larceny/Fraud,Not Reported,5,1,4,51009,Amherst County
2012,Amherst,Larceny/Fraud,Occasional Use,1,0,1,51009,Amherst County
2012,Amherst,Larceny/Fraud,Therapeutic Community,1,0,1,51009,Amherst County
2012,Appomattox,Larceny/Fraud,"Drugs Used, Extent Unknown",2,1,1,51011,Appomattox County
2012,Appomattox,Larceny/Fraud,Occasional Use,1,1,0,51011,Appomattox County
2012,Arlington,Larceny/Fraud,"Drugs Used, Extent Unknown",6,1,5,51013,Arlington County
2012,Arlington,Larceny/Fraud,Heavy Use,12,2,10,51013,Arlington County
2012,Arlington,Larceny/Fraud,Moderate Use,6,1,5,51013,Arlington County
2012,Arlington,Larceny/Fraud,Not Reported,14,4,10,51013,Arlington County
2012,Arlington,Larceny/Fraud,Occasional Use,1,1,0,51013,Arlington County
2012,Augusta,Larceny/Fraud,Drugs Not Used,1,0,1,51015,Augusta County
2012,Augusta,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51015,Augusta County
2012,Augusta,Larceny/Fraud,Heavy Use,5,0,5,51015,Augusta County
2012,Augusta,Larceny/Fraud,Moderate Use,3,0,3,51015,Augusta County
2012,Augusta,Larceny/Fraud,Not Reported,9,2,7,51015,Augusta County
2012,Augusta,Larceny/Fraud,Occasional Use,2,0,2,51015,Augusta County
2012,Augusta,Larceny/Fraud,Therapeutic Community,1,0,1,51015,Augusta County
2012,Bath,Larceny/Fraud,Heavy Use,1,0,1,51017,Bath County
2012,Bath,Larceny/Fraud,Moderate Use,1,0,1,51017,Bath County
2012,Bath,Larceny/Fraud,Not Reported,1,0,1,51017,Bath County
2012,Bedford,Larceny/Fraud,"Drugs Used, Extent Unknown",2,1,1,51019,Bedford County
2012,Bedford,Larceny/Fraud,Heavy Use,2,0,2,51019,Bedford County
2012,Bedford,Larceny/Fraud,Moderate Use,1,0,1,51019,Bedford County
2012,Bedford,Larceny/Fraud,Not Reported,3,0,3,51019,Bedford County
2012,Bland,Larceny/Fraud,Heavy Use,1,0,1,51021,Bland County
2012,Botetourt,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51023,Botetourt County
2012,Botetourt,Larceny/Fraud,Heavy Use,3,2,1,51023,Botetourt County
2012,Botetourt,Larceny/Fraud,Moderate Use,2,2,0,51023,Botetourt County
2012,Botetourt,Larceny/Fraud,Not Reported,5,2,3,51023,Botetourt County
2012,Botetourt,Larceny/Fraud,Occasional Use,1,0,1,51023,Botetourt County
2012,Bristol,Larceny/Fraud,Heavy Use,6,2,4,51520,Bristol City
2012,Bristol,Larceny/Fraud,Moderate Use,3,2,1,51520,Bristol City
2012,Bristol,Larceny/Fraud,Not Reported,13,3,10,51520,Bristol City
2012,Bristol,Larceny/Fraud,Occasional Use,1,0,1,51520,Bristol City
2012,Brunswick,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51025,Brunswick County
2012,Brunswick,Larceny/Fraud,Heavy Use,3,1,2,51025,Brunswick County
2012,Brunswick,Larceny/Fraud,Not Reported,7,2,5,51025,Brunswick County
2012,Brunswick,Larceny/Fraud,Occasional Use,2,2,0,51025,Brunswick County
2012,Buchanan,Larceny/Fraud,Drugs Not Used,1,0,1,51027,Buchanan County
2012,Buchanan,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51027,Buchanan County
2012,Buchanan,Larceny/Fraud,Heavy Use,9,2,7,51027,Buchanan County
2012,Buchanan,Larceny/Fraud,Not Reported,4,0,4,51027,Buchanan County
2012,Buchanan,Larceny/Fraud,Occasional Use,1,1,0,51027,Buchanan County
2012,Buchanan,Larceny/Fraud,Therapeutic Community,1,0,1,51027,Buchanan County
2012,Buckingham,Larceny/Fraud,Heavy Use,2,0,2,51029,Buckingham County
2012,Buckingham,Larceny/Fraud,Occasional Use,1,0,1,51029,Buckingham County
2012,Buena Vista,Larceny/Fraud,Heavy Use,1,0,1,,
2012,Buena Vista,Larceny/Fraud,Not Reported,2,0,2,,
2012,Campbell,Larceny/Fraud,Drugs Not Used,1,0,1,51031,Campbell County
2012,Campbell,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51031,Campbell County
2012,Campbell,Larceny/Fraud,Heavy Use,3,1,2,51031,Campbell County
2012,Campbell,Larceny/Fraud,Moderate Use,2,1,1,51031,Campbell County
2012,Campbell,Larceny/Fraud,Not Reported,2,0,2,51031,Campbell County
2012,Campbell,Larceny/Fraud,Occasional Use,2,1,1,51031,Campbell County
2012,Campbell,Larceny/Fraud,Therapeutic Community,2,0,2,51031,Campbell County
2012,Caroline,Larceny/Fraud,Heavy Use,2,1,1,51033,Caroline County
2012,Caroline,Larceny/Fraud,Not Reported,1,0,1,51033,Caroline County
2012,Caroline,Larceny/Fraud,Occasional Use,1,0,1,51033,Caroline County
2012,Caroline,Larceny/Fraud,Therapeutic Community,1,0,1,51033,Caroline County
2012,Carroll,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51035,Carroll County
2012,Carroll,Larceny/Fraud,Moderate Use,2,1,1,51035,Carroll County
2012,Carroll,Larceny/Fraud,Not Reported,7,2,5,51035,Carroll County
2012,Carroll,Larceny/Fraud,Occasional Use,1,1,0,51035,Carroll County
2012,Charles City,Larceny/Fraud,Not Reported,2,0,2,51036,Charles City County
2012,Charlotte,Larceny/Fraud,Not Reported,1,0,1,51037,Charlotte County
2012,Charlottesville,Larceny/Fraud,"Drugs Used, Extent Unknown",2,1,1,51540,Charlottesville City
2012,Charlottesville,Larceny/Fraud,Heavy Use,6,1,5,51540,Charlottesville City
2012,Charlottesville,Larceny/Fraud,Moderate Use,3,0,3,51540,Charlottesville City
2012,Charlottesville,Larceny/Fraud,Not Reported,6,2,4,51540,Charlottesville City
2012,Chesapeake,Larceny/Fraud,Drugs Not Used,3,0,3,51550,Chesapeake City
2012,Chesapeake,Larceny/Fraud,"Drugs Used, Extent Unknown",11,2,9,51550,Chesapeake City
2012,Chesapeake,Larceny/Fraud,Heavy Use,20,8,12,51550,Chesapeake City
2012,Chesapeake,Larceny/Fraud,Moderate Use,13,3,10,51550,Chesapeake City
2012,Chesapeake,Larceny/Fraud,Not Reported,22,10,12,51550,Chesapeake City
2012,Chesapeake,Larceny/Fraud,Occasional Use,6,1,5,51550,Chesapeake City
2012,Chesapeake,Larceny/Fraud,Therapeutic Community,8,1,7,51550,Chesapeake City
2012,Chesterfield,Larceny/Fraud,"Drugs Used, Extent Unknown",5,1,4,51041,Chesterfield County
2012,Chesterfield,Larceny/Fraud,Heavy Use,17,8,9,51041,Chesterfield County
2012,Chesterfield,Larceny/Fraud,Moderate Use,11,3,8,51041,Chesterfield County
2012,Chesterfield,Larceny/Fraud,Not Reported,17,6,11,51041,Chesterfield County
2012,Chesterfield,Larceny/Fraud,Occasional Use,9,3,6,51041,Chesterfield County
2012,Chesterfield,Larceny/Fraud,Therapeutic Community,2,0,2,51041,Chesterfield County
2012,Colonial Heights,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51570,Colonial Heights City
2012,Colonial Heights,Larceny/Fraud,Heavy Use,7,2,5,51570,Colonial Heights City
2012,Colonial Heights,Larceny/Fraud,Moderate Use,3,0,3,51570,Colonial Heights City
2012,Colonial Heights,Larceny/Fraud,Not Reported,11,6,5,51570,Colonial Heights City
2012,Colonial Heights,Larceny/Fraud,Occasional Use,1,0,1,51570,Colonial Heights City
2012,Culpeper,Larceny/Fraud,Heavy Use,2,2,0,51047,Culpeper County
2012,Culpeper,Larceny/Fraud,Not Reported,7,1,6,51047,Culpeper County
2012,Cumberland,Larceny/Fraud,Not Reported,2,0,2,51049,Cumberland County
2012,Danville,Larceny/Fraud,"Drugs Used, Extent Unknown",5,2,3,51590,Danville City
2012,Danville,Larceny/Fraud,Heavy Use,13,3,10,51590,Danville City
2012,Danville,Larceny/Fraud,Moderate Use,6,3,3,51590,Danville City
2012,Danville,Larceny/Fraud,Not Reported,13,5,8,51590,Danville City
2012,Danville,Larceny/Fraud,Occasional Use,10,1,9,51590,Danville City
2012,Danville,Larceny/Fraud,Therapeutic Community,2,0,2,51590,Danville City
2012,Dickenson,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51051,Dickenson County
2012,Dickenson,Larceny/Fraud,Heavy Use,3,2,1,51051,Dickenson County
2012,Dickenson,Larceny/Fraud,Moderate Use,2,1,1,51051,Dickenson County
2012,Dickenson,Larceny/Fraud,Not Reported,5,2,3,51051,Dickenson County
2012,Dickenson,Larceny/Fraud,Occasional Use,2,1,1,51051,Dickenson County
2012,Dinwiddie,Larceny/Fraud,Not Reported,4,1,3,51053,Dinwiddie County
2012,Essex,Larceny/Fraud,Not Reported,1,0,1,51057,Essex County
2012,Essex,Larceny/Fraud,Occasional Use,1,0,1,51057,Essex County
2012,Fairfax,Larceny/Fraud,"Drugs Used, Extent Unknown",10,3,7,51059,Fairfax County
2012,Fairfax,Larceny/Fraud,Heavy Use,17,5,12,51059,Fairfax County
2012,Fairfax,Larceny/Fraud,Moderate Use,8,0,8,51059,Fairfax County
2012,Fairfax,Larceny/Fraud,Not Reported,16,4,12,51059,Fairfax County
2012,Fairfax,Larceny/Fraud,Occasional Use,5,1,4,51059,Fairfax County
2012,Fairfax,Larceny/Fraud,Therapeutic Community,1,0,1,51059,Fairfax County
2012,Fauquier,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51061,Fauquier County
2012,Fauquier,Larceny/Fraud,Heavy Use,5,1,4,51061,Fauquier County
2012,Fauquier,Larceny/Fraud,Moderate Use,2,0,2,51061,Fauquier County
2012,Fauquier,Larceny/Fraud,Not Reported,9,4,5,51061,Fauquier County
2012,Fauquier,Larceny/Fraud,Occasional Use,2,1,1,51061,Fauquier County
2012,Floyd,Larceny/Fraud,Not Reported,1,0,1,51063,Floyd County
2012,Fluvanna,Larceny/Fraud,Heavy Use,3,0,3,51065,Fluvanna County
2012,Fluvanna,Larceny/Fraud,Moderate Use,2,2,0,51065,Fluvanna County
2012,Fluvanna,Larceny/Fraud,Not Reported,1,0,1,51065,Fluvanna County
2012,Fluvanna,Larceny/Fraud,Occasional Use,2,0,2,51065,Fluvanna County
2012,Franklin County,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51067,Franklin County
2012,Franklin County,Larceny/Fraud,Heavy Use,10,2,8,51067,Franklin County
2012,Franklin County,Larceny/Fraud,Moderate Use,2,1,1,51067,Franklin County
2012,Franklin County,Larceny/Fraud,Not Reported,9,3,6,51067,Franklin County
2012,Franklin County,Larceny/Fraud,Occasional Use,2,1,1,51067,Franklin County
2012,Frederick,Larceny/Fraud,"Drugs Used, Extent Unknown",4,2,2,51069,Frederick County
2012,Frederick,Larceny/Fraud,Heavy Use,10,3,7,51069,Frederick County
2012,Frederick,Larceny/Fraud,Moderate Use,10,2,8,51069,Frederick County
2012,Frederick,Larceny/Fraud,Not Reported,16,8,8,51069,Frederick County
2012,Frederick,Larceny/Fraud,Occasional Use,2,0,2,51069,Frederick County
2012,Frederick,Larceny/Fraud,Therapeutic Community,1,1,0,51069,Frederick County
2012,Fredericksburg,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51630,Fredericksburg City
2012,Fredericksburg,Larceny/Fraud,Heavy Use,5,2,3,51630,Fredericksburg City
2012,Fredericksburg,Larceny/Fraud,Moderate Use,2,0,2,51630,Fredericksburg City
2012,Fredericksburg,Larceny/Fraud,Not Reported,17,6,11,51630,Fredericksburg City
2012,Fredericksburg,Larceny/Fraud,Occasional Use,1,0,1,51630,Fredericksburg City
2012,Giles,Larceny/Fraud,Heavy Use,2,1,1,51071,Giles County
2012,Giles,Larceny/Fraud,Moderate Use,1,0,1,51071,Giles County
2012,Giles,Larceny/Fraud,Not Reported,4,1,3,51071,Giles County
2012,Gloucester,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51073,Gloucester County
2012,Gloucester,Larceny/Fraud,Heavy Use,3,1,2,51073,Gloucester County
2012,Gloucester,Larceny/Fraud,Not Reported,2,0,2,51073,Gloucester County
2012,Gloucester,Larceny/Fraud,Occasional Use,1,1,0,51073,Gloucester County
2012,Goochland,Larceny/Fraud,Not Reported,4,1,3,51075,Goochland County
2012,Grayson,Larceny/Fraud,Heavy Use,1,0,1,51077,Grayson County
2012,Grayson,Larceny/Fraud,Moderate Use,1,0,1,51077,Grayson County
2012,Grayson,Larceny/Fraud,Not Reported,8,3,5,51077,Grayson County
2012,Grayson,Larceny/Fraud,Occasional Use,1,0,1,51077,Grayson County
2012,Greene,Larceny/Fraud,Moderate Use,1,0,1,51079,Greene County
2012,Greene,Larceny/Fraud,Not Reported,1,0,1,51079,Greene County
2012,Greene,Larceny/Fraud,Occasional Use,2,0,2,51079,Greene County
2012,Greensville,Larceny/Fraud,Heavy Use,1,1,0,51081,Greensville County
2012,Greensville,Larceny/Fraud,Moderate Use,1,0,1,51081,Greensville County
2012,Greensville,Larceny/Fraud,Not Reported,10,1,9,51081,Greensville County
2012,Halifax,Larceny/Fraud,Heavy Use,1,0,1,51083,Halifax County
2012,Halifax,Larceny/Fraud,Moderate Use,1,0,1,51083,Halifax County
2012,Halifax,Larceny/Fraud,Not Reported,6,2,4,51083,Halifax County
2012,Halifax,Larceny/Fraud,Occasional Use,1,0,1,51083,Halifax County
2012,Hampton,Larceny/Fraud,Drugs Not Used,2,0,2,51650,Hampton City
2012,Hampton,Larceny/Fraud,"Drugs Used, Extent Unknown",5,1,4,51650,Hampton City
2012,Hampton,Larceny/Fraud,Heavy Use,10,2,8,51650,Hampton City
2012,Hampton,Larceny/Fraud,Moderate Use,6,1,5,51650,Hampton City
2012,Hampton,Larceny/Fraud,Not Reported,10,3,7,51650,Hampton City
2012,Hampton,Larceny/Fraud,Occasional Use,2,0,2,51650,Hampton City
2012,Hampton,Larceny/Fraud,Therapeutic Community,1,0,1,51650,Hampton City
2012,Hanover,Larceny/Fraud,Drugs Not Used,1,1,0,51085,Hanover County
2012,Hanover,Larceny/Fraud,"Drugs Used, Extent Unknown",2,1,1,51085,Hanover County
2012,Hanover,Larceny/Fraud,Heavy Use,9,2,7,51085,Hanover County
2012,Hanover,Larceny/Fraud,Moderate Use,5,1,4,51085,Hanover County
2012,Hanover,Larceny/Fraud,Not Reported,14,4,10,51085,Hanover County
2012,Hanover,Larceny/Fraud,Occasional Use,2,2,0,51085,Hanover County
2012,Henrico,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51087,Henrico County
2012,Henrico,Larceny/Fraud,Heavy Use,15,4,11,51087,Henrico County
2012,Henrico,Larceny/Fraud,Moderate Use,10,2,8,51087,Henrico County
2012,Henrico,Larceny/Fraud,Not Reported,17,6,11,51087,Henrico County
2012,Henrico,Larceny/Fraud,Occasional Use,3,0,3,51087,Henrico County
2012,Henrico,Larceny/Fraud,Therapeutic Community,1,0,1,51087,Henrico County
2012,Henry,Larceny/Fraud,Drugs Not Used,1,0,1,51089,Henry County
2012,Henry,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51089,Henry County
2012,Henry,Larceny/Fraud,Heavy Use,3,0,3,51089,Henry County
2012,Henry,Larceny/Fraud,Moderate Use,6,1,5,51089,Henry County
2012,Henry,Larceny/Fraud,Not Reported,7,1,6,51089,Henry County
2012,Henry,Larceny/Fraud,Occasional Use,1,0,1,51089,Henry County
2012,Hopewell,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51670,Hopewell City
2012,Hopewell,Larceny/Fraud,Heavy Use,1,0,1,51670,Hopewell City
2012,Hopewell,Larceny/Fraud,Moderate Use,1,0,1,51670,Hopewell City
2012,Hopewell,Larceny/Fraud,Not Reported,9,3,6,51670,Hopewell City
2012,Hopewell,Larceny/Fraud,Occasional Use,1,0,1,51670,Hopewell City
2012,Isle of Wight,Larceny/Fraud,Heavy Use,2,1,1,51093,Isle of Wight County
2012,Isle of Wight,Larceny/Fraud,Moderate Use,1,0,1,51093,Isle of Wight County
2012,Isle of Wight,Larceny/Fraud,Not Reported,5,1,4,51093,Isle of Wight County
2012,King George,Larceny/Fraud,Heavy Use,5,1,4,51099,King George County
2012,King George,Larceny/Fraud,Moderate Use,1,0,1,51099,King George County
2012,King George,Larceny/Fraud,Not Reported,3,1,2,51099,King George County
2012,King William,Larceny/Fraud,Not Reported,3,2,1,51101,King William County
2012,King and Queen,Larceny/Fraud,Heavy Use,1,1,0,51097,King and Queen County
2012,King and Queen,Larceny/Fraud,Not Reported,2,1,1,51097,King and Queen County
2012,Lancaster,Larceny/Fraud,Heavy Use,1,0,1,51103,Lancaster County
2012,Lancaster,Larceny/Fraud,Not Reported,1,0,1,51103,Lancaster County
2012,Lee,Larceny/Fraud,Drugs Not Used,1,0,1,51105,Lee County
2012,Lee,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51105,Lee County
2012,Lee,Larceny/Fraud,Heavy Use,5,1,4,51105,Lee County
2012,Lee,Larceny/Fraud,Moderate Use,1,0,1,51105,Lee County
2012,Lee,Larceny/Fraud,Not Reported,6,4,2,51105,Lee County
2012,Loudoun,Larceny/Fraud,"Drugs Used, Extent Unknown",2,1,1,51107,Loudoun County
2012,Loudoun,Larceny/Fraud,Heavy Use,6,1,5,51107,Loudoun County
2012,Loudoun,Larceny/Fraud,Moderate Use,1,0,1,51107,Loudoun County
2012,Loudoun,Larceny/Fraud,Not Reported,11,2,9,51107,Loudoun County
