FIPS_Code,Type,Rate_x,FIPS_County_Code,Rate_y,Percent_below_poverty_level_Estimate_Population_for_whom_poverty_status_is_determined,"Percent_below_poverty_level_Estimate_White_alone,_not_Hispanic_or_Latino",Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__50_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__125_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__150_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__185_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__200_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__300_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__400_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__500_percent_of_poverty_level,Percent_below_poverty_level_Estimate_UNRELATED_INDIVIDUALS_FOR_WHOM_POVERTY_STATUS_IS_DETERMINED,"Percent_below_poverty_level_Estimate_Worked_fulltime,_yearround_in_the_past_12_months","Percent_below_poverty_level_Estimate_Worked_less_than_fulltime,_yearround_in_the_past_12_months",Percent_below_poverty_level_Estimate_Did_not_work,Percent_with_a_disability_Estimate_Total_civilian_noninstitutionalized_population,"Percent_with_a_disability_Estimate_White_alone,_not_Hispanic_or_Latino",Percent_households_receiving_food_stamps/SNAP_Estimate_Households,Percent_households_not_receiving_food_stamps/SNAP_Estimate_Households,Percent_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_households_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_households_not_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_households_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_households_not_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_households_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_households_not_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,Percent_households_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,Percent_households_not_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,"Percent_Estimate_White_alone,_not_Hispanic_or_Latino","Percent_households_receiving_food_stamps/SNAP_Estimate_White_alone,_not_Hispanic_or_Latino","Percent_households_not_receiving_food_stamps/SNAP_Estimate_White_alone,_not_Hispanic_or_Latino",Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__No_workers_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__No_workers_in_past_12_months,Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__1_worker_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__1_worker_in_past_12_months,Percent_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,"Labor_Force_Participation_Rate_Estimate_White_alone,_not_Hispanic_or_Latino","Unemployment_rate_Estimate_White_alone,_not_Hispanic_or_Latino",Labor_Force_Participation_Rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Unemployment_rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Labor_Force_Participation_Rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_the_poverty_level,Unemployment_rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_the_poverty_level,Labor_Force_Participation_Rate_Estimate_DISABILITY_STATUS__With_any_disability,Unemployment_rate_Estimate_DISABILITY_STATUS__With_any_disability
51680,Reported Hepatitis C (1830 year olds),84.6,51680,137.6,24.8,19.1,8668,20372,24055,28842,30539,41717,49919,55289,39,2.7,61,50.3,12.5,11.9,15.7,84.3,37.8,13.5,42.3,19.6,53.8,13.2,42.6,32.6,44.5,22.2,63.2,14.6,77.8,36.8,85.4,25.3,42.1,22.2,74.7,57.9,77.8,65.4,35.3,70.9,30.2,14.3,47.9,29.9,49.6,21.9,55.8,56.8,5.2,55.3,20.5,84.6,3.8,39.6,11.5
51683,Diagnosed HIV,16.8,51683,117.1,9.7,5.3,1517,4929,6417,8393,10253,18081,23938,29169,21.7,3.1,39.1,49.4,8,11.5,7.9,92.1,56.9,41,58.3,17,42.1,14.9,26.1,16.8,26.8,7.9,42.4,4.9,92.1,57.6,95.1,18.4,35.2,17,81.6,64.8,83,54.7,36.6,56.2,12.4,5,30.6,28.8,65.3,57,66.2,71.5,6.3,55.1,12.1,86.2,5.7,56.5,11
51683,ED Heroin Overdose,12,51683,117.1,9.7,5.3,1517,4929,6417,8393,10253,18081,23938,29169,21.7,3.1,39.1,49.4,8,11.5,7.9,92.1,56.9,41,58.3,17,42.1,14.9,26.1,16.8,26.8,7.9,42.4,4.9,92.1,57.6,95.1,18.4,35.2,17,81.6,64.8,83,54.7,36.6,56.2,12.4,5,30.6,28.8,65.3,57,66.2,71.5,6.3,55.1,12.1,86.2,5.7,56.5,11
51683,ED Opioid Overdose,76.6,51683,117.1,9.7,5.3,1517,4929,6417,8393,10253,18081,23938,29169,21.7,3.1,39.1,49.4,8,11.5,7.9,92.1,56.9,41,58.3,17,42.1,14.9,26.1,16.8,26.8,7.9,42.4,4.9,92.1,57.6,95.1,18.4,35.2,17,81.6,64.8,83,54.7,36.6,56.2,12.4,5,30.6,28.8,65.3,57,66.2,71.5,6.3,55.1,12.1,86.2,5.7,56.5,11
51683,EMS Narcan,31.1,51683,117.1,9.7,5.3,1517,4929,6417,8393,10253,18081,23938,29169,21.7,3.1,39.1,49.4,8,11.5,7.9,92.1,56.9,41,58.3,17,42.1,14.9,26.1,16.8,26.8,7.9,42.4,4.9,92.1,57.6,95.1,18.4,35.2,17,81.6,64.8,83,54.7,36.6,56.2,12.4,5,30.6,28.8,65.3,57,66.2,71.5,6.3,55.1,12.1,86.2,5.7,56.5,11
51683,Fatal Fentanyl and/or Heroin Overdose,9.6,51683,117.1,9.7,5.3,1517,4929,6417,8393,10253,18081,23938,29169,21.7,3.1,39.1,49.4,8,11.5,7.9,92.1,56.9,41,58.3,17,42.1,14.9,26.1,16.8,26.8,7.9,42.4,4.9,92.1,57.6,95.1,18.4,35.2,17,81.6,64.8,83,54.7,36.6,56.2,12.4,5,30.6,28.8,65.3,57,66.2,71.5,6.3,55.1,12.1,86.2,5.7,56.5,11
51683,Fatal Prescription Opioid Overdose,7.2,51683,117.1,9.7,5.3,1517,4929,6417,8393,10253,18081,23938,29169,21.7,3.1,39.1,49.4,8,11.5,7.9,92.1,56.9,41,58.3,17,42.1,14.9,26.1,16.8,26.8,7.9,42.4,4.9,92.1,57.6,95.1,18.4,35.2,17,81.6,64.8,83,54.7,36.6,56.2,12.4,5,30.6,28.8,65.3,57,66.2,71.5,6.3,55.1,12.1,86.2,5.7,56.5,11
51683,Neonatal Abstinance Syndrome,5.2,51683,117.1,9.7,5.3,1517,4929,6417,8393,10253,18081,23938,29169,21.7,3.1,39.1,49.4,8,11.5,7.9,92.1,56.9,41,58.3,17,42.1,14.9,26.1,16.8,26.8,7.9,42.4,4.9,92.1,57.6,95.1,18.4,35.2,17,81.6,64.8,83,54.7,36.6,56.2,12.4,5,30.6,28.8,65.3,57,66.2,71.5,6.3,55.1,12.1,86.2,5.7,56.5,11
51683,Reported Hepatitis C (1830 year olds),25.4,51683,117.1,9.7,5.3,1517,4929,6417,8393,10253,18081,23938,29169,21.7,3.1,39.1,49.4,8,11.5,7.9,92.1,56.9,41,58.3,17,42.1,14.9,26.1,16.8,26.8,7.9,42.4,4.9,92.1,57.6,95.1,18.4,35.2,17,81.6,64.8,83,54.7,36.6,56.2,12.4,5,30.6,28.8,65.3,57,66.2,71.5,6.3,55.1,12.1,86.2,5.7,56.5,11
51685,Diagnosed HIV,6.4,51685,,7.9,5.5,526,2173,3189,3958,4169,6775,9235,11307,17.5,0,35.9,45.5,8.3,12,7.6,92.4,54.7,50.4,55,17,22.7,16.5,28.4,26.9,28.5,6.4,18,5.5,93.6,82,94.5,21.9,39.9,20.4,78.1,60.1,79.6,50.6,51.8,50.5,0,4.1,48.1,31.3,63.6,51.9,64.6,73.2,4.2,46.4,18,84.2,3.9,57.9,1.1
51685,ED Heroin Overdose,0,51685,,7.9,5.5,526,2173,3189,3958,4169,6775,9235,11307,17.5,0,35.9,45.5,8.3,12,7.6,92.4,54.7,50.4,55,17,22.7,16.5,28.4,26.9,28.5,6.4,18,5.5,93.6,82,94.5,21.9,39.9,20.4,78.1,60.1,79.6,50.6,51.8,50.5,0,4.1,48.1,31.3,63.6,51.9,64.6,73.2,4.2,46.4,18,84.2,3.9,57.9,1.1
51685,ED Opioid Overdose,0,51685,,7.9,5.5,526,2173,3189,3958,4169,6775,9235,11307,17.5,0,35.9,45.5,8.3,12,7.6,92.4,54.7,50.4,55,17,22.7,16.5,28.4,26.9,28.5,6.4,18,5.5,93.6,82,94.5,21.9,39.9,20.4,78.1,60.1,79.6,50.6,51.8,50.5,0,4.1,48.1,31.3,63.6,51.9,64.6,73.2,4.2,46.4,18,84.2,3.9,57.9,1.1
51685,EMS Narcan,44.5,51685,,7.9,5.5,526,2173,3189,3958,4169,6775,9235,11307,17.5,0,35.9,45.5,8.3,12,7.6,92.4,54.7,50.4,55,17,22.7,16.5,28.4,26.9,28.5,6.4,18,5.5,93.6,82,94.5,21.9,39.9,20.4,78.1,60.1,79.6,50.6,51.8,50.5,0,4.1,48.1,31.3,63.6,51.9,64.6,73.2,4.2,46.4,18,84.2,3.9,57.9,1.1
51685,Fatal Fentanyl and/or Heroin Overdose,0,51685,,7.9,5.5,526,2173,3189,3958,4169,6775,9235,11307,17.5,0,35.9,45.5,8.3,12,7.6,92.4,54.7,50.4,55,17,22.7,16.5,28.4,26.9,28.5,6.4,18,5.5,93.6,82,94.5,21.9,39.9,20.4,78.1,60.1,79.6,50.6,51.8,50.5,0,4.1,48.1,31.3,63.6,51.9,64.6,73.2,4.2,46.4,18,84.2,3.9,57.9,1.1
51685,Fatal Prescription Opioid Overdose,6.4,51685,,7.9,5.5,526,2173,3189,3958,4169,6775,9235,11307,17.5,0,35.9,45.5,8.3,12,7.6,92.4,54.7,50.4,55,17,22.7,16.5,28.4,26.9,28.5,6.4,18,5.5,93.6,82,94.5,21.9,39.9,20.4,78.1,60.1,79.6,50.6,51.8,50.5,0,4.1,48.1,31.3,63.6,51.9,64.6,73.2,4.2,46.4,18,84.2,3.9,57.9,1.1
51685,Neonatal Abstinance Syndrome,0,51685,,7.9,5.5,526,2173,3189,3958,4169,6775,9235,11307,17.5,0,35.9,45.5,8.3,12,7.6,92.4,54.7,50.4,55,17,22.7,16.5,28.4,26.9,28.5,6.4,18,5.5,93.6,82,94.5,21.9,39.9,20.4,78.1,60.1,79.6,50.6,51.8,50.5,0,4.1,48.1,31.3,63.6,51.9,64.6,73.2,4.2,46.4,18,84.2,3.9,57.9,1.1
51685,Reported Hepatitis C (1830 year olds),67.3,51685,,7.9,5.5,526,2173,3189,3958,4169,6775,9235,11307,17.5,0,35.9,45.5,8.3,12,7.6,92.4,54.7,50.4,55,17,22.7,16.5,28.4,26.9,28.5,6.4,18,5.5,93.6,82,94.5,21.9,39.9,20.4,78.1,60.1,79.6,50.6,51.8,50.5,0,4.1,48.1,31.3,63.6,51.9,64.6,73.2,4.2,46.4,18,84.2,3.9,57.9,1.1
51690,Diagnosed HIV,0,51690,444.4,23.6,16.1,1233,4150,4849,5915,6630,9158,10663,11301,33.4,2.5,32.9,49.1,21,23.5,27,73,32.3,13.2,39.4,22.9,45.6,14.6,44.7,41.2,46,24,60.6,10.4,76,39.4,89.6,36.6,48.5,32.2,63.4,51.5,67.8,55.5,38,61.9,27.2,16.5,51.8,35.9,39.9,21.1,47.6,47.8,5.8,34.7,39.9,79.4,6.3,27.9,27.9
51690,ED Heroin Overdose,0,51690,444.4,23.6,16.1,1233,4150,4849,5915,6630,9158,10663,11301,33.4,2.5,32.9,49.1,21,23.5,27,73,32.3,13.2,39.4,22.9,45.6,14.6,44.7,41.2,46,24,60.6,10.4,76,39.4,89.6,36.6,48.5,32.2,63.4,51.5,67.8,55.5,38,61.9,27.2,16.5,51.8,35.9,39.9,21.1,47.6,47.8,5.8,34.7,39.9,79.4,6.3,27.9,27.9
51690,ED Opioid Overdose,0,51690,444.4,23.6,16.1,1233,4150,4849,5915,6630,9158,10663,11301,33.4,2.5,32.9,49.1,21,23.5,27,73,32.3,13.2,39.4,22.9,45.6,14.6,44.7,41.2,46,24,60.6,10.4,76,39.4,89.6,36.6,48.5,32.2,63.4,51.5,67.8,55.5,38,61.9,27.2,16.5,51.8,35.9,39.9,21.1,47.6,47.8,5.8,34.7,39.9,79.4,6.3,27.9,27.9
51690,EMS Narcan,51.3,51690,444.4,23.6,16.1,1233,4150,4849,5915,6630,9158,10663,11301,33.4,2.5,32.9,49.1,21,23.5,27,73,32.3,13.2,39.4,22.9,45.6,14.6,44.7,41.2,46,24,60.6,10.4,76,39.4,89.6,36.6,48.5,32.2,63.4,51.5,67.8,55.5,38,61.9,27.2,16.5,51.8,35.9,39.9,21.1,47.6,47.8,5.8,34.7,39.9,79.4,6.3,27.9,27.9
51690,Fatal Fentanyl and/or Heroin Overdose,14.7,51690,444.4,23.6,16.1,1233,4150,4849,5915,6630,9158,10663,11301,33.4,2.5,32.9,49.1,21,23.5,27,73,32.3,13.2,39.4,22.9,45.6,14.6,44.7,41.2,46,24,60.6,10.4,76,39.4,89.6,36.6,48.5,32.2,63.4,51.5,67.8,55.5,38,61.9,27.2,16.5,51.8,35.9,39.9,21.1,47.6,47.8,5.8,34.7,39.9,79.4,6.3,27.9,27.9
51690,Fatal Prescription Opioid Overdose,14.7,51690,444.4,23.6,16.1,1233,4150,4849,5915,6630,9158,10663,11301,33.4,2.5,32.9,49.1,21,23.5,27,73,32.3,13.2,39.4,22.9,45.6,14.6,44.7,41.2,46,24,60.6,10.4,76,39.4,89.6,36.6,48.5,32.2,63.4,51.5,67.8,55.5,38,61.9,27.2,16.5,51.8,35.9,39.9,21.1,47.6,47.8,5.8,34.7,39.9,79.4,6.3,27.9,27.9
51690,Neonatal Abstinance Syndrome,19.2,51690,444.4,23.6,16.1,1233,4150,4849,5915,6630,9158,10663,11301,33.4,2.5,32.9,49.1,21,23.5,27,73,32.3,13.2,39.4,22.9,45.6,14.6,44.7,41.2,46,24,60.6,10.4,76,39.4,89.6,36.6,48.5,32.2,63.4,51.5,67.8,55.5,38,61.9,27.2,16.5,51.8,35.9,39.9,21.1,47.6,47.8,5.8,34.7,39.9,79.4,6.3,27.9,27.9
51690,Reported Hepatitis C (1830 year olds),154.7,51690,444.4,23.6,16.1,1233,4150,4849,5915,6630,9158,10663,11301,33.4,2.5,32.9,49.1,21,23.5,27,73,32.3,13.2,39.4,22.9,45.6,14.6,44.7,41.2,46,24,60.6,10.4,76,39.4,89.6,36.6,48.5,32.2,63.4,51.5,67.8,55.5,38,61.9,27.2,16.5,51.8,35.9,39.9,21.1,47.6,47.8,5.8,34.7,39.9,79.4,6.3,27.9,27.9
51700,Diagnosed HIV,20.8,51700,69.1,15.7,7.7,12722,36009,45656,58238,62322,95405,120324,139522,22.5,2.2,41.3,42.8,12.6,13.2,15.4,84.6,38.4,18.4,42.1,23.5,56.6,17.4,38.1,25,40.5,14.5,49.4,8.1,85.5,50.6,91.9,24.5,38.2,22,75.5,61.8,78,48.3,18.9,53.7,18,11,51.4,35.6,49.1,30.5,53.4,67,6.6,55.8,25,85.2,6.5,51,15.3
51700,ED Heroin Overdose,7.7,51700,69.1,15.7,7.7,12722,36009,45656,58238,62322,95405,120324,139522,22.5,2.2,41.3,42.8,12.6,13.2,15.4,84.6,38.4,18.4,42.1,23.5,56.6,17.4,38.1,25,40.5,14.5,49.4,8.1,85.5,50.6,91.9,24.5,38.2,22,75.5,61.8,78,48.3,18.9,53.7,18,11,51.4,35.6,49.1,30.5,53.4,67,6.6,55.8,25,85.2,6.5,51,15.3
51700,ED Opioid Overdose,142,51700,69.1,15.7,7.7,12722,36009,45656,58238,62322,95405,120324,139522,22.5,2.2,41.3,42.8,12.6,13.2,15.4,84.6,38.4,18.4,42.1,23.5,56.6,17.4,38.1,25,40.5,14.5,49.4,8.1,85.5,50.6,91.9,24.5,38.2,22,75.5,61.8,78,48.3,18.9,53.7,18,11,51.4,35.6,49.1,30.5,53.4,67,6.6,55.8,25,85.2,6.5,51,15.3
51700,EMS Narcan,75.1,51700,69.1,15.7,7.7,12722,36009,45656,58238,62322,95405,120324,139522,22.5,2.2,41.3,42.8,12.6,13.2,15.4,84.6,38.4,18.4,42.1,23.5,56.6,17.4,38.1,25,40.5,14.5,49.4,8.1,85.5,50.6,91.9,24.5,38.2,22,75.5,61.8,78,48.3,18.9,53.7,18,11,51.4,35.6,49.1,30.5,53.4,67,6.6,55.8,25,85.2,6.5,51,15.3
51700,Fatal Fentanyl and/or Heroin Overdose,9.3,51700,69.1,15.7,7.7,12722,36009,45656,58238,62322,95405,120324,139522,22.5,2.2,41.3,42.8,12.6,13.2,15.4,84.6,38.4,18.4,42.1,23.5,56.6,17.4,38.1,25,40.5,14.5,49.4,8.1,85.5,50.6,91.9,24.5,38.2,22,75.5,61.8,78,48.3,18.9,53.7,18,11,51.4,35.6,49.1,30.5,53.4,67,6.6,55.8,25,85.2,6.5,51,15.3
51700,Fatal Prescription Opioid Overdose,3.3,51700,69.1,15.7,7.7,12722,36009,45656,58238,62322,95405,120324,139522,22.5,2.2,41.3,42.8,12.6,13.2,15.4,84.6,38.4,18.4,42.1,23.5,56.6,17.4,38.1,25,40.5,14.5,49.4,8.1,85.5,50.6,91.9,24.5,38.2,22,75.5,61.8,78,48.3,18.9,53.7,18,11,51.4,35.6,49.1,30.5,53.4,67,6.6,55.8,25,85.2,6.5,51,15.3
51700,Neonatal Abstinance Syndrome,4.3,51700,69.1,15.7,7.7,12722,36009,45656,58238,62322,95405,120324,139522,22.5,2.2,41.3,42.8,12.6,13.2,15.4,84.6,38.4,18.4,42.1,23.5,56.6,17.4,38.1,25,40.5,14.5,49.4,8.1,85.5,50.6,91.9,24.5,38.2,22,75.5,61.8,78,48.3,18.9,53.7,18,11,51.4,35.6,49.1,30.5,53.4,67,6.6,55.8,25,85.2,6.5,51,15.3
51700,Reported Hepatitis C (1830 year olds),46.4,51700,69.1,15.7,7.7,12722,36009,45656,58238,62322,95405,120324,139522,22.5,2.2,41.3,42.8,12.6,13.2,15.4,84.6,38.4,18.4,42.1,23.5,56.6,17.4,38.1,25,40.5,14.5,49.4,8.1,85.5,50.6,91.9,24.5,38.2,22,75.5,61.8,78,48.3,18.9,53.7,18,11,51.4,35.6,49.1,30.5,53.4,67,6.6,55.8,25,85.2,6.5,51,15.3
51710,Diagnosed HIV,31.3,51710,70.8,21,13.7,22393,59013,71537,87820,93687,133120,162938,182109,30.4,4.5,47.1,57.1,12.5,13,17.4,82.6,34.3,16.2,38.1,23.4,53.5,17.1,42.3,30.3,44.8,19.2,54.9,11.7,80.8,45.1,88.3,23.6,41.7,19.8,76.4,58.3,80.2,48.2,20.7,54,20.9,10.4,53.5,36.6,47.3,25.6,53,69.4,7.4,53.6,28.4,84.3,7.1,37.2,21.6
51710,ED Heroin Overdose,20.7,51710,70.8,21,13.7,22393,59013,71537,87820,93687,133120,162938,182109,30.4,4.5,47.1,57.1,12.5,13,17.4,82.6,34.3,16.2,38.1,23.4,53.5,17.1,42.3,30.3,44.8,19.2,54.9,11.7,80.8,45.1,88.3,23.6,41.7,19.8,76.4,58.3,80.2,48.2,20.7,54,20.9,10.4,53.5,36.6,47.3,25.6,53,69.4,7.4,53.6,28.4,84.3,7.1,37.2,21.6
51710,ED Opioid Overdose,89.3,51710,70.8,21,13.7,22393,59013,71537,87820,93687,133120,162938,182109,30.4,4.5,47.1,57.1,12.5,13,17.4,82.6,34.3,16.2,38.1,23.4,53.5,17.1,42.3,30.3,44.8,19.2,54.9,11.7,80.8,45.1,88.3,23.6,41.7,19.8,76.4,58.3,80.2,48.2,20.7,54,20.9,10.4,53.5,36.6,47.3,25.6,53,69.4,7.4,53.6,28.4,84.3,7.1,37.2,21.6
51710,EMS Narcan,12.2,51710,70.8,21,13.7,22393,59013,71537,87820,93687,133120,162938,182109,30.4,4.5,47.1,57.1,12.5,13,17.4,82.6,34.3,16.2,38.1,23.4,53.5,17.1,42.3,30.3,44.8,19.2,54.9,11.7,80.8,45.1,88.3,23.6,41.7,19.8,76.4,58.3,80.2,48.2,20.7,54,20.9,10.4,53.5,36.6,47.3,25.6,53,69.4,7.4,53.6,28.4,84.3,7.1,37.2,21.6
51710,Fatal Fentanyl and/or Heroin Overdose,13.4,51710,70.8,21,13.7,22393,59013,71537,87820,93687,133120,162938,182109,30.4,4.5,47.1,57.1,12.5,13,17.4,82.6,34.3,16.2,38.1,23.4,53.5,17.1,42.3,30.3,44.8,19.2,54.9,11.7,80.8,45.1,88.3,23.6,41.7,19.8,76.4,58.3,80.2,48.2,20.7,54,20.9,10.4,53.5,36.6,47.3,25.6,53,69.4,7.4,53.6,28.4,84.3,7.1,37.2,21.6
51710,Fatal Prescription Opioid Overdose,8.1,51710,70.8,21,13.7,22393,59013,71537,87820,93687,133120,162938,182109,30.4,4.5,47.1,57.1,12.5,13,17.4,82.6,34.3,16.2,38.1,23.4,53.5,17.1,42.3,30.3,44.8,19.2,54.9,11.7,80.8,45.1,88.3,23.6,41.7,19.8,76.4,58.3,80.2,48.2,20.7,54,20.9,10.4,53.5,36.6,47.3,25.6,53,69.4,7.4,53.6,28.4,84.3,7.1,37.2,21.6
51710,Neonatal Abstinance Syndrome,3.8,51710,70.8,21,13.7,22393,59013,71537,87820,93687,133120,162938,182109,30.4,4.5,47.1,57.1,12.5,13,17.4,82.6,34.3,16.2,38.1,23.4,53.5,17.1,42.3,30.3,44.8,19.2,54.9,11.7,80.8,45.1,88.3,23.6,41.7,19.8,76.4,58.3,80.2,48.2,20.7,54,20.9,10.4,53.5,36.6,47.3,25.6,53,69.4,7.4,53.6,28.4,84.3,7.1,37.2,21.6
51710,Reported Hepatitis C (1830 year olds),23.2,51710,70.8,21,13.7,22393,59013,71537,87820,93687,133120,162938,182109,30.4,4.5,47.1,57.1,12.5,13,17.4,82.6,34.3,16.2,38.1,23.4,53.5,17.1,42.3,30.3,44.8,19.2,54.9,11.7,80.8,45.1,88.3,23.6,41.7,19.8,76.4,58.3,80.2,48.2,20.7,54,20.9,10.4,53.5,36.6,47.3,25.6,53,69.4,7.4,53.6,28.4,84.3,7.1,37.2,21.6
51720,Diagnosed HIV,0,51720,504.9,24,24.8,367,1112,1339,1714,1826,2559,3099,3502,34.1,10,78.3,40.9,18.2,18.8,28.2,71.8,32.6,30.1,33.6,20.9,42,12.6,46.4,27.9,53.7,29.2,61.6,16.5,70.8,38.4,83.5,34.1,56.2,25.4,65.9,43.8,74.6,88.4,90.2,87.7,28.2,12.1,39,25.5,51.2,32.9,62.4,61.3,11.3,45.7,16.8,78.9,9.2,26.1,31.3
51720,ED Heroin Overdose,0,51720,504.9,24,24.8,367,1112,1339,1714,1826,2559,3099,3502,34.1,10,78.3,40.9,18.2,18.8,28.2,71.8,32.6,30.1,33.6,20.9,42,12.6,46.4,27.9,53.7,29.2,61.6,16.5,70.8,38.4,83.5,34.1,56.2,25.4,65.9,43.8,74.6,88.4,90.2,87.7,28.2,12.1,39,25.5,51.2,32.9,62.4,61.3,11.3,45.7,16.8,78.9,9.2,26.1,31.3
51720,ED Opioid Overdose,558.5,51720,504.9,24,24.8,367,1112,1339,1714,1826,2559,3099,3502,34.1,10,78.3,40.9,18.2,18.8,28.2,71.8,32.6,30.1,33.6,20.9,42,12.6,46.4,27.9,53.7,29.2,61.6,16.5,70.8,38.4,83.5,34.1,56.2,25.4,65.9,43.8,74.6,88.4,90.2,87.7,28.2,12.1,39,25.5,51.2,32.9,62.4,61.3,11.3,45.7,16.8,78.9,9.2,26.1,31.3
51720,EMS Narcan,76.2,51720,504.9,24,24.8,367,1112,1339,1714,1826,2559,3099,3502,34.1,10,78.3,40.9,18.2,18.8,28.2,71.8,32.6,30.1,33.6,20.9,42,12.6,46.4,27.9,53.7,29.2,61.6,16.5,70.8,38.4,83.5,34.1,56.2,25.4,65.9,43.8,74.6,88.4,90.2,87.7,28.2,12.1,39,25.5,51.2,32.9,62.4,61.3,11.3,45.7,16.8,78.9,9.2,26.1,31.3
51720,Fatal Fentanyl and/or Heroin Overdose,0,51720,504.9,24,24.8,367,1112,1339,1714,1826,2559,3099,3502,34.1,10,78.3,40.9,18.2,18.8,28.2,71.8,32.6,30.1,33.6,20.9,42,12.6,46.4,27.9,53.7,29.2,61.6,16.5,70.8,38.4,83.5,34.1,56.2,25.4,65.9,43.8,74.6,88.4,90.2,87.7,28.2,12.1,39,25.5,51.2,32.9,62.4,61.3,11.3,45.7,16.8,78.9,9.2,26.1,31.3
51720,Fatal Prescription Opioid Overdose,25.4,51720,504.9,24,24.8,367,1112,1339,1714,1826,2559,3099,3502,34.1,10,78.3,40.9,18.2,18.8,28.2,71.8,32.6,30.1,33.6,20.9,42,12.6,46.4,27.9,53.7,29.2,61.6,16.5,70.8,38.4,83.5,34.1,56.2,25.4,65.9,43.8,74.6,88.4,90.2,87.7,28.2,12.1,39,25.5,51.2,32.9,62.4,61.3,11.3,45.7,16.8,78.9,9.2,26.1,31.3
