Year,FIPS Code,Type,Rate
2014,51163,Diagnosed HIV,4.5
2014,51163,ED Heroin Overdose,
2014,51163,ED Opioid Overdose,
2014,51163,EMS Narcan,0
2014,51163,Fatal Fentanyl and/or Heroin Overdose,0
2014,51163,Fatal Prescription Opioid Overdose,0
2014,51163,Neonatal Abstinance Syndrome,13.6
2014,51163,Reported Hepatitis C (18-30 year olds),100.1
2014,51165,Diagnosed HIV,1.3
2014,51165,ED Heroin Overdose,
2014,51165,ED Opioid Overdose,
2014,51165,EMS Narcan,17.9
2014,51165,Fatal Fentanyl and/or Heroin Overdose,2.6
2014,51165,Fatal Prescription Opioid Overdose,6.4
2014,51165,Neonatal Abstinance Syndrome,7.1
2014,51165,Reported Hepatitis C (18-30 year olds),137.2
2014,51167,Diagnosed HIV,0
2014,51167,ED Heroin Overdose,
2014,51167,ED Opioid Overdose,
2014,51167,EMS Narcan,42.8
2014,51167,Fatal Fentanyl and/or Heroin Overdose,3.6
2014,51167,Fatal Prescription Opioid Overdose,25
2014,51167,Neonatal Abstinance Syndrome,25.1
2014,51167,Reported Hepatitis C (18-30 year olds),1036.9
2014,51169,Diagnosed HIV,0
2014,51169,ED Heroin Overdose,
2014,51169,ED Opioid Overdose,
2014,51169,EMS Narcan,13.4
2014,51169,Fatal Fentanyl and/or Heroin Overdose,0
2014,51169,Fatal Prescription Opioid Overdose,17.9
2014,51169,Neonatal Abstinance Syndrome,6.5
2014,51169,Reported Hepatitis C (18-30 year olds),655.1
2014,51171,Diagnosed HIV,4.6
2014,51171,ED Heroin Overdose,
2014,51171,ED Opioid Overdose,
2014,51171,EMS Narcan,18.6
2014,51171,Fatal Fentanyl and/or Heroin Overdose,2.3
2014,51171,Fatal Prescription Opioid Overdose,2.3
2014,51171,Neonatal Abstinance Syndrome,6.4
2014,51171,Reported Hepatitis C (18-30 year olds),65.9
2014,51173,Diagnosed HIV,6.3
2014,51173,ED Heroin Overdose,
2014,51173,ED Opioid Overdose,
2014,51173,EMS Narcan,38
2014,51173,Fatal Fentanyl and/or Heroin Overdose,3.2
2014,51173,Fatal Prescription Opioid Overdose,3.2
2014,51173,Neonatal Abstinance Syndrome,15.5
2014,51173,Reported Hepatitis C (18-30 year olds),287.3
2014,51175,Diagnosed HIV,22.1
2014,51175,ED Heroin Overdose,
2014,51175,ED Opioid Overdose,
2014,51175,EMS Narcan,22.1
2014,51175,Fatal Fentanyl and/or Heroin Overdose,0
2014,51175,Fatal Prescription Opioid Overdose,11.1
2014,51175,Neonatal Abstinance Syndrome,0
2014,51175,Reported Hepatitis C (18-30 year olds),80.4
2014,51177,Diagnosed HIV,6.2
2014,51177,ED Heroin Overdose,
2014,51177,ED Opioid Overdose,
2014,51177,EMS Narcan,34.1
2014,51177,Fatal Fentanyl and/or Heroin Overdose,1.5
2014,51177,Fatal Prescription Opioid Overdose,4.6
2014,51177,Neonatal Abstinance Syndrome,9.3
2014,51177,Reported Hepatitis C (18-30 year olds),137.8
2014,51179,Diagnosed HIV,5
2014,51179,ED Heroin Overdose,
2014,51179,ED Opioid Overdose,
2014,51179,EMS Narcan,24.3
2014,51179,Fatal Fentanyl and/or Heroin Overdose,3.6
2014,51179,Fatal Prescription Opioid Overdose,2.1
2014,51179,Neonatal Abstinance Syndrome,5.9
2014,51179,Reported Hepatitis C (18-30 year olds),96.3
2014,51181,Diagnosed HIV,14.7
2014,51181,ED Heroin Overdose,
2014,51181,ED Opioid Overdose,
2014,51181,EMS Narcan,14.7
2014,51181,Fatal Fentanyl and/or Heroin Overdose,0
2014,51181,Fatal Prescription Opioid Overdose,14.7
2014,51181,Neonatal Abstinance Syndrome,0
2014,51181,Reported Hepatitis C (18-30 year olds),0
2014,51183,Diagnosed HIV,17
2014,51183,ED Heroin Overdose,
2014,51183,ED Opioid Overdose,
2014,51183,EMS Narcan,34
2014,51183,Fatal Fentanyl and/or Heroin Overdose,0
2014,51183,Fatal Prescription Opioid Overdose,0
2014,51183,Neonatal Abstinance Syndrome,0
2014,51183,Reported Hepatitis C (18-30 year olds),40.5
2014,51185,Diagnosed HIV,2.3
2014,51185,ED Heroin Overdose,
2014,51185,ED Opioid Overdose,
2014,51185,EMS Narcan,27.6
2014,51185,Fatal Fentanyl and/or Heroin Overdose,0
2014,51185,Fatal Prescription Opioid Overdose,34.5
2014,51185,Neonatal Abstinance Syndrome,26.3
2014,51185,Reported Hepatitis C (18-30 year olds),829.7
2014,51187,Diagnosed HIV,0
2014,51187,ED Heroin Overdose,
2014,51187,ED Opioid Overdose,
2014,51187,EMS Narcan,59
2014,51187,Fatal Fentanyl and/or Heroin Overdose,12.8
2014,51187,Fatal Prescription Opioid Overdose,15.4
2014,51187,Neonatal Abstinance Syndrome,24.2
2014,51187,Reported Hepatitis C (18-30 year olds),219.3
2014,51191,Diagnosed HIV,1.8
2014,51191,ED Heroin Overdose,
2014,51191,ED Opioid Overdose,
2014,51191,EMS Narcan,14.6
2014,51191,Fatal Fentanyl and/or Heroin Overdose,3.7
2014,51191,Fatal Prescription Opioid Overdose,12.8
2014,51191,Neonatal Abstinance Syndrome,11.7
2014,51191,Reported Hepatitis C (18-30 year olds),393.5
2014,51193,Diagnosed HIV,11.4
2014,51193,ED Heroin Overdose,
2014,51193,ED Opioid Overdose,
2014,51193,EMS Narcan,40.1
2014,51193,Fatal Fentanyl and/or Heroin Overdose,0
2014,51193,Fatal Prescription Opioid Overdose,0
2014,51193,Neonatal Abstinance Syndrome,12.2
2014,51193,Reported Hepatitis C (18-30 year olds),40.6
2014,51195,Diagnosed HIV,5
2014,51195,ED Heroin Overdose,
2014,51195,ED Opioid Overdose,
2014,51195,EMS Narcan,27.5
2014,51195,Fatal Fentanyl and/or Heroin Overdose,0
2014,51195,Fatal Prescription Opioid Overdose,10
2014,51195,Neonatal Abstinance Syndrome,69
2014,51195,Reported Hepatitis C (18-30 year olds),511.5
2014,51197,Diagnosed HIV,3.4
2014,51197,ED Heroin Overdose,
2014,51197,ED Opioid Overdose,
2014,51197,EMS Narcan,41.2
2014,51197,Fatal Fentanyl and/or Heroin Overdose,3.4
2014,51197,Fatal Prescription Opioid Overdose,27.5
2014,51197,Neonatal Abstinance Syndrome,12.8
2014,51197,Reported Hepatitis C (18-30 year olds),323.8
2014,51199,Diagnosed HIV,1.5
2014,51199,ED Heroin Overdose,
2014,51199,ED Opioid Overdose,
2014,51199,EMS Narcan,1.5
2014,51199,Fatal Fentanyl and/or Heroin Overdose,1.5
2014,51199,Fatal Prescription Opioid Overdose,7.5
2014,51199,Neonatal Abstinance Syndrome,0
2014,51199,Reported Hepatitis C (18-30 year olds),27.8
2014,51510,Diagnosed HIV,18.6
2014,51510,ED Heroin Overdose,
2014,51510,ED Opioid Overdose,
2014,51510,EMS Narcan,13.9
2014,51510,Fatal Fentanyl and/or Heroin Overdose,2.7
2014,51510,Fatal Prescription Opioid Overdose,4.6
2014,51510,Neonatal Abstinance Syndrome,0.7
2014,51510,Reported Hepatitis C (18-30 year olds),17.2
2014,51520,Diagnosed HIV,5.8
2014,51520,ED Heroin Overdose,
2014,51520,ED Opioid Overdose,
2014,51520,EMS Narcan,29.1
2014,51520,Fatal Fentanyl and/or Heroin Overdose,0
2014,51520,Fatal Prescription Opioid Overdose,17.5
2014,51520,Neonatal Abstinance Syndrome,6.3
2014,51520,Reported Hepatitis C (18-30 year olds),697.5
2014,51530,Diagnosed HIV,0
2014,51530,ED Heroin Overdose,
2014,51530,ED Opioid Overdose,
2014,51530,EMS Narcan,15.1
2014,51530,Fatal Fentanyl and/or Heroin Overdose,0
2014,51530,Fatal Prescription Opioid Overdose,0
2014,51530,Neonatal Abstinance Syndrome,0
2014,51530,Reported Hepatitis C (18-30 year olds),0
2014,51540,Diagnosed HIV,13.2
2014,51540,ED Heroin Overdose,
2014,51540,ED Opioid Overdose,
2014,51540,EMS Narcan,4.4
2014,51540,Fatal Fentanyl and/or Heroin Overdose,2.2
2014,51540,Fatal Prescription Opioid Overdose,4.4
2014,51540,Neonatal Abstinance Syndrome,3.2
2014,51540,Reported Hepatitis C (18-30 year olds),0
2014,51550,Diagnosed HIV,11.1
2014,51550,ED Heroin Overdose,
2014,51550,ED Opioid Overdose,
2014,51550,EMS Narcan,28.7
2014,51550,Fatal Fentanyl and/or Heroin Overdose,6.4
2014,51550,Fatal Prescription Opioid Overdose,5.1
2014,51550,Neonatal Abstinance Syndrome,3
2014,51550,Reported Hepatitis C (18-30 year olds),28.7
2014,51570,Diagnosed HIV,16.9
2014,51570,ED Heroin Overdose,
2014,51570,ED Opioid Overdose,
2014,51570,EMS Narcan,50.8
2014,51570,Fatal Fentanyl and/or Heroin Overdose,0
2014,51570,Fatal Prescription Opioid Overdose,0
2014,51570,Neonatal Abstinance Syndrome,7.6
2014,51570,Reported Hepatitis C (18-30 year olds),35.6
2014,51580,Diagnosed HIV,0
2014,51580,ED Heroin Overdose,
2014,51580,ED Opioid Overdose,
2014,51580,EMS Narcan,34.5
2014,51580,Fatal Fentanyl and/or Heroin Overdose,0
2014,51580,Fatal Prescription Opioid Overdose,17.2
2014,51580,Neonatal Abstinance Syndrome,0
2014,51580,Reported Hepatitis C (18-30 year olds),221.7
2014,51590,Diagnosed HIV,9.4
2014,51590,ED Heroin Overdose,
2014,51590,ED Opioid Overdose,
2014,51590,EMS Narcan,66
2014,51590,Fatal Fentanyl and/or Heroin Overdose,7.1
2014,51590,Fatal Prescription Opioid Overdose,23.6
2014,51590,Neonatal Abstinance Syndrome,3.4
2014,51590,Reported Hepatitis C (18-30 year olds),195.5
2014,51595,Diagnosed HIV,0
2014,51595,ED Heroin Overdose,
2014,51595,ED Opioid Overdose,
2014,51595,EMS Narcan,18.3
2014,51595,Fatal Fentanyl and/or Heroin Overdose,0
2014,51595,Fatal Prescription Opioid Overdose,0
2014,51595,Neonatal Abstinance Syndrome,0
2014,51595,Reported Hepatitis C (18-30 year olds),0
2014,51600,Diagnosed HIV,0
2014,51600,ED Heroin Overdose,
2014,51600,ED Opioid Overdose,
2014,51600,EMS Narcan,44.9
2014,51600,Fatal Fentanyl and/or Heroin Overdose,12.3
2014,51600,Fatal Prescription Opioid Overdose,4.1
2014,51600,Neonatal Abstinance Syndrome,4.4
2014,51600,Reported Hepatitis C (18-30 year olds),0
2014,51610,Diagnosed HIV,14.7
2014,51610,ED Heroin Overdose,
2014,51610,ED Opioid Overdose,
2014,51610,EMS Narcan,0
2014,51610,Fatal Fentanyl and/or Heroin Overdose,0
2014,51610,Fatal Prescription Opioid Overdose,0
2014,51610,Neonatal Abstinance Syndrome,5
2014,51610,Reported Hepatitis C (18-30 year olds),0
2014,51620,Diagnosed HIV,11.7
2014,51620,ED Heroin Overdose,
2014,51620,ED Opioid Overdose,
2014,51620,EMS Narcan,11.7
2014,51620,Fatal Fentanyl and/or Heroin Overdose,0
2014,51620,Fatal Prescription Opioid Overdose,0
2014,51620,Neonatal Abstinance Syndrome,12.7
2014,51620,Reported Hepatitis C (18-30 year olds),76.1
2014,51630,Diagnosed HIV,7.1
2014,51630,ED Heroin Overdose,
2014,51630,ED Opioid Overdose,
2014,51630,EMS Narcan,49.4
2014,51630,Fatal Fentanyl and/or Heroin Overdose,7.1
2014,51630,Fatal Prescription Opioid Overdose,3.5
2014,51630,Neonatal Abstinance Syndrome,2.3
2014,51630,Reported Hepatitis C (18-30 year olds),33.8
2014,51640,Diagnosed HIV,14.3
2014,51640,ED Heroin Overdose,
2014,51640,ED Opioid Overdose,
2014,51640,EMS Narcan,71.3
2014,51640,Fatal Fentanyl and/or Heroin Overdose,0
2014,51640,Fatal Prescription Opioid Overdose,14.3
2014,51640,Neonatal Abstinance Syndrome,0
2014,51640,Reported Hepatitis C (18-30 year olds),693.1
2014,51650,Diagnosed HIV,23.4
2014,51650,ED Heroin Overdose,
2014,51650,ED Opioid Overdose,
2014,51650,EMS Narcan,0
2014,51650,Fatal Fentanyl and/or Heroin Overdose,4.4
2014,51650,Fatal Prescription Opioid Overdose,4.4
2014,51650,Neonatal Abstinance Syndrome,6.2
2014,51650,Reported Hepatitis C (18-30 year olds),79.3
2014,51660,Diagnosed HIV,1.9
2014,51660,ED Heroin Overdose,
2014,51660,ED Opioid Overdose,
2014,51660,EMS Narcan,22.9
2014,51660,Fatal Fentanyl and/or Heroin Overdose,0
2014,51660,Fatal Prescription Opioid Overdose,5.7
2014,51660,Neonatal Abstinance Syndrome,6.5
2014,51660,Reported Hepatitis C (18-30 year olds),21.3
2014,51670,Diagnosed HIV,31.5
2014,51670,ED Heroin Overdose,
2014,51670,ED Opioid Overdose,
2014,51670,EMS Narcan,45.1
2014,51670,Fatal Fentanyl and/or Heroin Overdose,0
2014,51670,Fatal Prescription Opioid Overdose,0
2014,51670,Neonatal Abstinance Syndrome,8.2
2014,51670,Reported Hepatitis C (18-30 year olds),26.1
2014,51678,Diagnosed HIV,0
2014,51678,ED Heroin Overdose,
2014,51678,ED Opioid Overdose,
2014,51678,EMS Narcan,41
2014,51678,Fatal Fentanyl and/or Heroin Overdose,0
2014,51678,Fatal Prescription Opioid Overdose,0
2014,51678,Neonatal Abstinance Syndrome,33
2014,51678,Reported Hepatitis C (18-30 year olds),0
2014,51680,Diagnosed HIV,12.7
2014,51680,ED Heroin Overdose,
2014,51680,ED Opioid Overdose,
2014,51680,EMS Narcan,65.8
2014,51680,Fatal Fentanyl and/or Heroin Overdose,0
2014,51680,Fatal Prescription Opioid Overdose,3.8
2014,51680,Neonatal Abstinance Syndrome,4.3
2014,51680,Reported Hepatitis C (18-30 year olds),50
2014,51683,Diagnosed HIV,2.4
2014,51683,ED Heroin Overdose,
2014,51683,ED Opioid Overdose,
2014,51683,EMS Narcan,28.5
2014,51683,Fatal Fentanyl and/or Heroin Overdose,9.5
2014,51683,Fatal Prescription Opioid Overdose,14.3
2014,51683,Neonatal Abstinance Syndrome,4
2014,51683,Reported Hepatitis C (18-30 year olds),49.6
2014,51685,Diagnosed HIV,0
2014,51685,ED Heroin Overdose,
2014,51685,ED Opioid Overdose,
2014,51685,EMS Narcan,46.1
2014,51685,Fatal Fentanyl and/or Heroin Overdose,13.2
2014,51685,Fatal Prescription Opioid Overdose,6.6
2014,51685,Neonatal Abstinance Syndrome,0
2014,51685,Reported Hepatitis C (18-30 year olds),0
2014,51690,Diagnosed HIV,14.6
2014,51690,ED Heroin Overdose,
2014,51690,ED Opioid Overdose,
2014,51690,EMS Narcan,7.3
2014,51690,Fatal Fentanyl and/or Heroin Overdose,7.3
2014,51690,Fatal Prescription Opioid Overdose,7.3
2014,51690,Neonatal Abstinance Syndrome,24.2
2014,51690,Reported Hepatitis C (18-30 year olds),255.8
2014,51700,Diagnosed HIV,21.9
2014,51700,ED Heroin Overdose,
2014,51700,ED Opioid Overdose,
2014,51700,EMS Narcan,65.6
2014,51700,Fatal Fentanyl and/or Heroin Overdose,5.5
2014,51700,Fatal Prescription Opioid Overdose,4.4
2014,51700,Neonatal Abstinance Syndrome,6.4
2014,51700,Reported Hepatitis C (18-30 year olds),23.1
2014,51710,Diagnosed HIV,33.8
2014,51710,ED Heroin Overdose,
2014,51710,ED Opioid Overdose,
2014,51710,EMS Narcan,15.9
2014,51710,Fatal Fentanyl and/or Heroin Overdose,5.7
2014,51710,Fatal Prescription Opioid Overdose,5.7
2014,51710,Neonatal Abstinance Syndrome,2.5
2014,51710,Reported Hepatitis C (18-30 year olds),19.6
2014,51720,Diagnosed HIV,0
2014,51720,ED Heroin Overdose,
2014,51720,ED Opioid Overdose,
2014,51720,EMS Narcan,49.6
2014,51720,Fatal Fentanyl and/or Heroin Overdose,0
2014,51720,Fatal Prescription Opioid Overdose,0
2014,51720,Neonatal Abstinance Syndrome,41.7
2014,51720,Reported Hepatitis C (18-30 year olds),135.1
2014,51730,Diagnosed HIV,45.9
2014,51730,ED Heroin Overdose,
2014,51730,ED Opioid Overdose,
2014,51730,EMS Narcan,24.5
2014,51730,Fatal Fentanyl and/or Heroin Overdose,0
2014,51730,Fatal Prescription Opioid Overdose,6.1
2014,51730,Neonatal Abstinance Syndrome,1.5
2014,51730,Reported Hepatitis C (18-30 year olds),44.9
2014,51735,Diagnosed HIV,8.3
2014,51735,ED Heroin Overdose,
2014,51735,ED Opioid Overdose,
2014,51735,EMS Narcan,74.7
2014,51735,Fatal Fentanyl and/or Heroin Overdose,0
2014,51735,Fatal Prescription Opioid Overdose,0
2014,51735,Neonatal Abstinance Syndrome,0
2014,51735,Reported Hepatitis C (18-30 year olds),61.1
2014,51740,Diagnosed HIV,30.2
2014,51740,ED Heroin Overdose,
2014,51740,ED Opioid Overdose,
2014,51740,EMS Narcan,56.2
2014,51740,Fatal Fentanyl and/or Heroin Overdose,12.5
2014,51740,Fatal Prescription Opioid Overdose,10.4
2014,51740,Neonatal Abstinance Syndrome,2.7
2014,51740,Reported Hepatitis C (18-30 year olds),55.7
2014,51750,Diagnosed HIV,5.7
2014,51750,ED Heroin Overdose,
2014,51750,ED Opioid Overdose,
2014,51750,EMS Narcan,22.7
2014,51750,Fatal Fentanyl and/or Heroin Overdose,0
2014,51750,Fatal Prescription Opioid Overdose,5.7
2014,51750,Neonatal Abstinance Syndrome,19.6
2014,51750,Reported Hepatitis C (18-30 year olds),44.7
2014,51760,Diagnosed HIV,34.9
2014,51760,ED Heroin Overdose,
2014,51760,ED Opioid Overdose,
2014,51760,EMS Narcan,128.1
2014,51760,Fatal Fentanyl and/or Heroin Overdose,14.7
2014,51760,Fatal Prescription Opioid Overdose,7.8
2014,51760,Neonatal Abstinance Syndrome,6.5
2014,51760,Reported Hepatitis C (18-30 year olds),56.3
2014,51770,Diagnosed HIV,23.1
2014,51770,ED Heroin Overdose,
2014,51770,ED Opioid Overdose,
2014,51770,EMS Narcan,65.4
2014,51770,Fatal Fentanyl and/or Heroin Overdose,8
2014,51770,Fatal Prescription Opioid Overdose,10.1
2014,51770,Neonatal Abstinance Syndrome,11.8
2014,51770,Reported Hepatitis C (18-30 year olds),172.7
2014,51775,Diagnosed HIV,0
2014,51775,ED Heroin Overdose,
2014,51775,ED Opioid Overdose,
2014,51775,EMS Narcan,78.5
2014,51775,Fatal Fentanyl and/or Heroin Overdose,15.7
2014,51775,Fatal Prescription Opioid Overdose,7.8
2014,51775,Neonatal Abstinance Syndrome,3.1
2014,51775,Reported Hepatitis C (18-30 year olds),37.5
2014,51790,Diagnosed HIV,8.2
2014,51790,ED Heroin Overdose,
2014,51790,ED Opioid Overdose,
2014,51790,EMS Narcan,44.8
2014,51790,Fatal Fentanyl and/or Heroin Overdose,0
2014,51790,Fatal Prescription Opioid Overdose,0
2014,51790,Neonatal Abstinance Syndrome,6.1
2014,51790,Reported Hepatitis C (18-30 year olds),112.9
2014,51800,Diagnosed HIV,17.3
2014,51800,ED Heroin Overdose,
2014,51800,ED Opioid Overdose,
2014,51800,EMS Narcan,23
2014,51800,Fatal Fentanyl and/or Heroin Overdose,6.9
2014,51800,Fatal Prescription Opioid Overdose,4.6
2014,51800,Neonatal Abstinance Syndrome,4.6
2014,51800,Reported Hepatitis C (18-30 year olds),43
2014,51810,Diagnosed HIV,14.4
2014,51810,ED Heroin Overdose,
2014,51810,ED Opioid Overdose,
2014,51810,EMS Narcan,17.3
2014,51810,Fatal Fentanyl and/or Heroin Overdose,2.9
2014,51810,Fatal Prescription Opioid Overdose,5.8
2014,51810,Neonatal Abstinance Syndrome,3.3
2014,51810,Reported Hepatitis C (18-30 year olds),48
2014,51820,Diagnosed HIV,4.7
2014,51820,ED Heroin Overdose,
2014,51820,ED Opioid Overdose,
2014,51820,EMS Narcan,42.1
2014,51820,Fatal Fentanyl and/or Heroin Overdose,0
2014,51820,Fatal Prescription Opioid Overdose,4.7
2014,51820,Neonatal Abstinance Syndrome,11.9
2014,51820,Reported Hepatitis C (18-30 year olds),172.1
2014,51830,Diagnosed HIV,6.8
2014,51830,ED Heroin Overdose,
2014,51830,ED Opioid Overdose,
2014,51830,EMS Narcan,47.6
2014,51830,Fatal Fentanyl and/or Heroin Overdose,27.2
2014,51830,Fatal Prescription Opioid Overdose,13.6
2014,51830,Neonatal Abstinance Syndrome,0
2014,51830,Reported Hepatitis C (18-30 year olds),88
2014,51840,Diagnosed HIV,7.3
2014,51840,ED Heroin Overdose,
2014,51840,ED Opioid Overdose,
2014,51840,EMS Narcan,83.5
2014,51840,Fatal Fentanyl and/or Heroin Overdose,18.2
2014,51840,Fatal Prescription Opioid Overdose,21.8
2014,51840,Neonatal Abstinance Syndrome,7.1
2014,51840,Reported Hepatitis C (18-30 year olds),159.8
2015,51001,Diagnosed HIV,15.2
2015,51001,ED Heroin Overdose,0
2015,51001,ED Opioid Overdose,51.6
2015,51001,EMS Narcan,6.1
2015,51001,Fatal Fentanyl and/or Heroin Overdose,0
2015,51001,Fatal Prescription Opioid Overdose,3
2015,51001,Neonatal Abstinance Syndrome,15.5
2015,51001,Reported Hepatitis C (18-30 year olds),111.2
2015,51003,Diagnosed HIV,4.7
2015,51003,ED Heroin Overdose,11.4
2015,51003,ED Opioid Overdose,71.9
2015,51003,EMS Narcan,15.1
2015,51003,Fatal Fentanyl and/or Heroin Overdose,0.9
2015,51003,Fatal Prescription Opioid Overdose,1.9
2015,51003,Neonatal Abstinance Syndrome,0
2015,51003,Reported Hepatitis C (18-30 year olds),18.9
2015,51005,Diagnosed HIV,12.8
2015,51005,ED Heroin Overdose,0
2015,51005,ED Opioid Overdose,185
2015,51005,EMS Narcan,19.1
2015,51005,Fatal Fentanyl and/or Heroin Overdose,6.4
2015,51005,Fatal Prescription Opioid Overdose,6.4
2015,51005,Neonatal Abstinance Syndrome,0
2015,51005,Reported Hepatitis C (18-30 year olds),0
2015,51007,Diagnosed HIV,0
2015,51007,ED Heroin Overdose,7.8
2015,51007,ED Opioid Overdose,93
2015,51007,EMS Narcan,38.8
2015,51007,Fatal Fentanyl and/or Heroin Overdose,0
2015,51007,Fatal Prescription Opioid Overdose,0
2015,51007,Neonatal Abstinance Syndrome,14.2
2015,51007,Reported Hepatitis C (18-30 year olds),165.6
2015,51009,Diagnosed HIV,3.1
2015,51009,ED Heroin Overdose,0
2015,51009,ED Opioid Overdose,68.9
2015,51009,EMS Narcan,3.1
2015,51009,Fatal Fentanyl and/or Heroin Overdose,0
2015,51009,Fatal Prescription Opioid Overdose,0
2015,51009,Neonatal Abstinance Syndrome,14
2015,51009,Reported Hepatitis C (18-30 year olds),77.5
2015,51011,Diagnosed HIV,0
2015,51011,ED Heroin Overdose,0
2015,51011,ED Opioid Overdose,136.2
2015,51011,EMS Narcan,6.5
2015,51011,Fatal Fentanyl and/or Heroin Overdose,0
2015,51011,Fatal Prescription Opioid Overdose,6.5
2015,51011,Neonatal Abstinance Syndrome,18
2015,51011,Reported Hepatitis C (18-30 year olds),0
2015,51013,Diagnosed HIV,14.8
2015,51013,ED Heroin Overdose,1.7
2015,51013,ED Opioid Overdose,46.3
2015,51013,EMS Narcan,15.7
2015,51013,Fatal Fentanyl and/or Heroin Overdose,1.7
2015,51013,Fatal Prescription Opioid Overdose,3.9
2015,51013,Neonatal Abstinance Syndrome,0.9
2015,51013,Reported Hepatitis C (18-30 year olds),30.5
2015,51015,Diagnosed HIV,9.4
2015,51015,ED Heroin Overdose,0
2015,51015,ED Opioid Overdose,5.4
2015,51015,EMS Narcan,10.8
2015,51015,Fatal Fentanyl and/or Heroin Overdose,1.3
2015,51015,Fatal Prescription Opioid Overdose,1.3
2015,51015,Neonatal Abstinance Syndrome,3.5
2015,51015,Reported Hepatitis C (18-30 year olds),129.7
2015,51017,Diagnosed HIV,0
2015,51017,ED Heroin Overdose,0
2015,51017,ED Opioid Overdose,67.1
2015,51017,EMS Narcan,0
2015,51017,Fatal Fentanyl and/or Heroin Overdose,0
2015,51017,Fatal Prescription Opioid Overdose,0
2015,51017,Neonatal Abstinance Syndrome,0
2015,51017,Reported Hepatitis C (18-30 year olds),0
2015,51019,Diagnosed HIV,1.3
2015,51019,ED Heroin Overdose,1.3
2015,51019,ED Opioid Overdose,65.6
2015,51019,EMS Narcan,16.7
2015,51019,Fatal Fentanyl and/or Heroin Overdose,1.3
2015,51019,Fatal Prescription Opioid Overdose,5.1
