Year,FIPS Code,Locality,Source,Type,Case Count Display,Rate,VDH Health District,VDH Health District Case Count Display,VDH Health District Case Rate,VDH Health Region,VDH Health Region Case Count Display,VDH Health Region Case Rate,Virginia Hospital & Healthcare Preparedness Region,Virginia Hospital & Healthcare Preparedness Region Case Count Display,Virginia Hospital & Healthcare Preparedness Region Case Rate,Virginia Department of Emergency Management Region,Virginia Department of Emergency Management Region Case Count Display,Virginia Department of Emergency Management Region Case Rate,Community Service Board,Community Service Board Case Count Display,Community Service Board Case Rate,Virginia State Police Division,Virginia State Police Division Case Count Display,Virginia State Police Division Case Rate,Virginia State,Virginia State Case Count Display,Virginia State Case Rate
2014,51127,New Kent,NAS,Neonatal Abstinance Syndrome,0,0,Chickahominy,5,3.6,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,Henrico Area Mental Health and Developmental Services,13,3,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51131,Northampton,NAS,Neonatal Abstinance Syndrome,0,0,Eastern Shore,0,0,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Eastern Shore Community Services Board,0,0,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51133,Northumberland,NAS,Neonatal Abstinance Syndrome,0,0,Three Rivers,5,3.8,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Middle Peninsula-Northern Neck Community Services Board,5,3.8,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51135,Nottoway,NAS,Neonatal Abstinance Syndrome,0,0,Piedmont,*,2.9,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,Crossroads Community Services Board,*,2.9,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51137,Orange,NAS,Neonatal Abstinance Syndrome,5,12.4,Rappahannock Rapidan,21,10.7,Northwest,136,9.2,Northwest,91,9.5,Culpeper,88,11.1,Rappahannock-Rapidan Community Services Board,21,10.7,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51139,Page,NAS,Neonatal Abstinance Syndrome,7,30.6,Lord Fairfax,40,15.2,Northwest,136,9.2,Northwest,91,9.5,Culpeper,88,11.1,Northwestern Community Services,40,15.2,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51141,Patrick,NAS,Neonatal Abstinance Syndrome,0,0,West Piedmont,19,15.5,Southwest,199,15,Near Southwest,109,10.9,Roanoke Area,70,9.6,Piedmont Community Services,19,15.5,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51143,Pittsylvania,NAS,Neonatal Abstinance Syndrome,*,4.5,Pittsylvania-Danville,*,3.9,Southwest,199,15,Near Southwest,109,10.9,Roanoke Area,70,9.6,Danville-Pittsylvania Community Services,*,3.9,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51145,Powhatan,NAS,Neonatal Abstinance Syndrome,0,0,Chesterfield,22,5.2,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,Goochland-Powhatan Community Services,0,0,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51147,Prince Edward,NAS,Neonatal Abstinance Syndrome,*,4.3,Piedmont,*,2.9,Central,71,4.3,Central,71,4.3,Central Virginia,46,5.6,Crossroads Community Services Board,*,2.9,VSP Division 3,38,5.4,Virginia State,542,5.3
2014,51149,Prince George,NAS,Neonatal Abstinance Syndrome,0,0,Crater,5,2.6,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,District 19 Community Services Board,7,3.2,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51153,Prince William,NAS,Neonatal Abstinance Syndrome,22,3.2,Prince William,25,3.3,Northern,53,1.5,Northern,98,2.5,Northern Virginia,63,1.7,Prince William County Community Services Board,25,3.3,VSP Division 7,53,1.5,Virginia State,542,5.3
2014,51155,Pulaski,NAS,Neonatal Abstinance Syndrome,21,65,New River,53,31.6,Southwest,199,15,Near Southwest,109,10.9,Southwest,127,30.2,New River Valley Community Services,53,31.6,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51157,Rappahannock,NAS,Neonatal Abstinance Syndrome,0,0,Rappahannock Rapidan,21,10.7,Northwest,136,9.2,Northwest,91,9.5,Culpeper,88,11.1,Rappahannock-Rapidan Community Services Board,21,10.7,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51159,Richmond County,NAS,Neonatal Abstinance Syndrome,0,0,Three Rivers,5,3.8,Eastern,83,3.5,Eastern,83,3.5,Richmond,67,4.4,Middle Peninsula-Northern Neck Community Services Board,5,3.8,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51161,Roanoke County,NAS,Neonatal Abstinance Syndrome,*,2.6,Alleghany,*,1.9,Southwest,199,15,Near Southwest,109,10.9,Roanoke Area,70,9.6,Blue Ridge Behavioral Healthcare,20,7.1,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51163,Rockbridge,NAS,Neonatal Abstinance Syndrome,*,13.6,Central Shenandoah,24,7.8,Northwest,136,9.2,Northwest,91,9.5,Roanoke Area,70,9.6,Rockbridge Area Community Services,5,13.2,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51165,Rockingham,NAS,Neonatal Abstinance Syndrome,6,7.1,Central Shenandoah,24,7.8,Northwest,136,9.2,Northwest,91,9.5,Central Virginia,46,5.6,Harrisonburg-Rockingham Community Services Board,10,6.9,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51167,Russell,NAS,Neonatal Abstinance Syndrome,6,25.1,Cumberland Plateau,28,27.4,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Cumberland Mountain Community Services,23,26.2,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51169,Scott,NAS,Neonatal Abstinance Syndrome,*,6.5,Lenowisco,46,56.3,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Planning District One Behavioral Health Services,46,56.3,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51171,Shenandoah,NAS,Neonatal Abstinance Syndrome,*,6.4,Lord Fairfax,40,15.2,Northwest,136,9.2,Northwest,91,9.5,Culpeper,88,11.1,Northwestern Community Services,40,15.2,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51173,Smyth,NAS,Neonatal Abstinance Syndrome,*,15.5,Mount Rogers,18,10.5,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Mount Rogers Community Services Board,12,10.6,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51175,Southampton,NAS,Neonatal Abstinance Syndrome,0,0,Western Tidewater,7,4,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Western Tidewater Community Services Board,7,4,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51177,Spotsylvania,NAS,Neonatal Abstinance Syndrome,15,9.3,Rappahannock,33,7.4,Northwest,136,9.2,Northern,98,2.5,Culpeper,88,11.1,Rappahannock Area Community Services Board,33,7.4,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51179,Stafford,NAS,Neonatal Abstinance Syndrome,10,5.9,Rappahannock,33,7.4,Northwest,136,9.2,Northern,98,2.5,Northern Virginia,63,1.7,Rappahannock Area Community Services Board,33,7.4,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51181,Surry,NAS,Neonatal Abstinance Syndrome,0,0,Crater,5,2.6,Central,71,4.3,Central,71,4.3,Tidewater,81,3.4,District 19 Community Services Board,7,3.2,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51183,Sussex,NAS,Neonatal Abstinance Syndrome,0,0,Crater,5,2.6,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,District 19 Community Services Board,7,3.2,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51185,Tazewell,NAS,Neonatal Abstinance Syndrome,12,26.3,Cumberland Plateau,28,27.4,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Cumberland Mountain Community Services,23,26.2,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51187,Warren,NAS,Neonatal Abstinance Syndrome,12,24.2,Lord Fairfax,40,15.2,Northwest,136,9.2,Northwest,91,9.5,Culpeper,88,11.1,Northwestern Community Services,40,15.2,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51191,Washington,NAS,Neonatal Abstinance Syndrome,5,11.7,Mount Rogers,18,10.5,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Highlands Community Services,6,10.3,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51193,Westmoreland,NAS,Neonatal Abstinance Syndrome,*,12.2,Three Rivers,5,3.8,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Middle Peninsula-Northern Neck Community Services Board,5,3.8,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51195,Wise,NAS,Neonatal Abstinance Syndrome,28,69,Lenowisco,46,56.3,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Planning District One Behavioral Health Services,46,56.3,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51197,Wythe,NAS,Neonatal Abstinance Syndrome,*,12.8,Mount Rogers,18,10.5,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Mount Rogers Community Services Board,12,10.6,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51199,York,NAS,Neonatal Abstinance Syndrome,0,0,Peninsula,18,4.1,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Colonial Behavioral Health,0,0,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51510,Alexandria,NAS,Neonatal Abstinance Syndrome,*,0.7,Alexandria,*,0.7,Northern,53,1.5,Northern,98,2.5,Northern Virginia,63,1.7,Alexandria Community Services Board,*,0.7,VSP Division 7,53,1.5,Virginia State,542,5.3
2014,51520,Bristol,NAS,Neonatal Abstinance Syndrome,*,6.3,Mount Rogers,18,10.5,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Highlands Community Services,6,10.3,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51530,Buena Vista City,NAS,Neonatal Abstinance Syndrome,0,0,Central Shenandoah,24,7.8,Northwest,136,9.2,Northwest,91,9.5,Roanoke Area,70,9.6,Rockbridge Area Community Services,5,13.2,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51540,Charlottesville,NAS,Neonatal Abstinance Syndrome,*,3.2,Thomas Jefferson,18,6.8,Northwest,136,9.2,Northwest,91,9.5,Central Virginia,46,5.6,Region Ten Community Services Board,18,6.8,VSP Division 3,38,5.4,Virginia State,542,5.3
2014,51550,Chesapeake,NAS,Neonatal Abstinance Syndrome,9,3,Chesapeake,9,3,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Chesapeake Integrated Behavioral Healthcare,9,3,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51570,Colonial Heights,NAS,Neonatal Abstinance Syndrome,*,7.6,Chesterfield,22,5.2,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,District 19 Community Services Board,7,3.2,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51580,Covington,NAS,Neonatal Abstinance Syndrome,0,0,Alleghany,*,1.9,Southwest,199,15,Near Southwest,109,10.9,Roanoke Area,70,9.6,Alleghany Highlands Community Services Board,0,0,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51590,Danville,NAS,Neonatal Abstinance Syndrome,*,3.4,Pittsylvania-Danville,*,3.9,Southwest,199,15,Near Southwest,109,10.9,Roanoke Area,70,9.6,Danville-Pittsylvania Community Services,*,3.9,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51595,Emporia,NAS,Neonatal Abstinance Syndrome,0,0,Crater,5,2.6,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,District 19 Community Services Board,7,3.2,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51600,Fairfax City,NAS,Neonatal Abstinance Syndrome,*,4.4,Fairfax,20,1.3,Northern,53,1.5,Northern,98,2.5,Northern Virginia,63,1.7,Fairfax- Falls Church Community Services Board,20,1.3,VSP Division 7,53,1.5,Virginia State,542,5.3
2014,51610,Falls Church,NAS,Neonatal Abstinance Syndrome,*,5,Fairfax,20,1.3,Northern,53,1.5,Northern,98,2.5,Northern Virginia,63,1.7,Fairfax- Falls Church Community Services Board,20,1.3,VSP Division 7,53,1.5,Virginia State,542,5.3
2014,51620,Franklin City,NAS,Neonatal Abstinance Syndrome,*,12.7,Western Tidewater,7,4,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Western Tidewater Community Services Board,7,4,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51630,Fredericksburg,NAS,Neonatal Abstinance Syndrome,*,2.3,Rappahannock,33,7.4,Northwest,136,9.2,Northern,98,2.5,Culpeper,88,11.1,Rappahannock Area Community Services Board,33,7.4,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51640,Galax,NAS,Neonatal Abstinance Syndrome,0,0,Mount Rogers,18,10.5,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Mount Rogers Community Services Board,12,10.6,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51650,Hampton,NAS,Neonatal Abstinance Syndrome,11,6.2,Hampton,11,6.2,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Hampton-Newport News Community Services Board,29,6.3,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51660,Harrisonburg,NAS,Neonatal Abstinance Syndrome,*,6.5,Central Shenandoah,24,7.8,Northwest,136,9.2,Northwest,91,9.5,Central Virginia,46,5.6,Harrisonburg-Rockingham Community Services Board,10,6.9,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51670,Hopewell,NAS,Neonatal Abstinance Syndrome,*,8.2,Crater,5,2.6,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,District 19 Community Services Board,7,3.2,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51678,Lexington,NAS,Neonatal Abstinance Syndrome,*,33,Central Shenandoah,24,7.8,Northwest,136,9.2,Northwest,91,9.5,Roanoke Area,70,9.6,Rockbridge Area Community Services,5,13.2,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51680,Lynchburg,NAS,Neonatal Abstinance Syndrome,5,4.3,Central Virginia,11,4,Southwest,199,15,Near Southwest,109,10.9,Central Virginia,46,5.6,Horizon Behavioral Health ,11,4,VSP Division 3,38,5.4,Virginia State,542,5.3
2014,51683,Manassas City,NAS,Neonatal Abstinance Syndrome,*,4,Prince William,25,3.3,Northern,53,1.5,Northern,98,2.5,Northern Virginia,63,1.7,Prince William County Community Services Board,25,3.3,VSP Division 7,53,1.5,Virginia State,542,5.3
2014,51685,Manassas Park,NAS,Neonatal Abstinance Syndrome,0,0,Prince William,25,3.3,Northern,53,1.5,Northern,98,2.5,Northern Virginia,63,1.7,Prince William County Community Services Board,25,3.3,VSP Division 7,53,1.5,Virginia State,542,5.3
2014,51690,Martinsville,NAS,Neonatal Abstinance Syndrome,5,24.2,West Piedmont,19,15.5,Southwest,199,15,Near Southwest,109,10.9,Roanoke Area,70,9.6,Piedmont Community Services,19,15.5,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51700,Newport News,NAS,Neonatal Abstinance Syndrome,18,6.4,Peninsula,18,4.1,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Hampton-Newport News Community Services Board,29,6.3,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51710,Norfolk,NAS,Neonatal Abstinance Syndrome,9,2.5,Norfolk,9,2.5,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Norfolk Community Services Board,9,2.5,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51720,Norton,NAS,Neonatal Abstinance Syndrome,*,41.7,Lenowisco,46,56.3,Southwest,199,15,Far Southwest,90,27.4,Southwest,127,30.2,Planning District One Behavioral Health Services,46,56.3,VSP Division 4,124,30.5,Virginia State,542,5.3
2014,51730,Petersburg,NAS,Neonatal Abstinance Syndrome,*,1.5,Crater,5,2.6,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,District 19 Community Services Board,7,3.2,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51735,Poquoson,NAS,Neonatal Abstinance Syndrome,0,0,Peninsula,18,4.1,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Colonial Behavioral Health,0,0,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51740,Portsmouth,NAS,Neonatal Abstinance Syndrome,*,2.7,Portsmouth,*,2.7,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Portsmouth Department of Behavioral Healthcare Services,*,2.7,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51750,Radford,NAS,Neonatal Abstinance Syndrome,*,19.6,New River,53,31.6,Southwest,199,15,Near Southwest,109,10.9,Southwest,127,30.2,New River Valley Community Services,53,31.6,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51760,Richmond City,NAS,Neonatal Abstinance Syndrome,19,6.5,Richmond,19,6.5,Central,71,4.3,Central,71,4.3,Richmond,67,4.4,Richmond Behavioral Health Authority,19,6.5,VSP Division 1,77,4.7,Virginia State,542,5.3
2014,51770,Roanoke City,NAS,Neonatal Abstinance Syndrome,17,11.8,Roanoke,17,11.8,Southwest,199,15,Near Southwest,109,10.9,Roanoke Area,70,9.6,Blue Ridge Behavioral Healthcare,20,7.1,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51775,Salem,NAS,Neonatal Abstinance Syndrome,*,3.1,Alleghany,*,1.9,Southwest,199,15,Near Southwest,109,10.9,Roanoke Area,70,9.6,Blue Ridge Behavioral Healthcare,20,7.1,VSP Division 6,73,9.8,Virginia State,542,5.3
2014,51790,Staunton,NAS,Neonatal Abstinance Syndrome,*,6.1,Central Shenandoah,24,7.8,Northwest,136,9.2,Northwest,91,9.5,Central Virginia,46,5.6,Valley Community Services Board,9,7.2,VSP Division 3,38,5.4,Virginia State,542,5.3
2014,51800,Suffolk,NAS,Neonatal Abstinance Syndrome,5,4.6,Western Tidewater,7,4,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Western Tidewater Community Services Board,7,4,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51810,Virginia Beach,NAS,Neonatal Abstinance Syndrome,20,3.3,Virginia Beach,20,3.3,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Virginia Beach Community Services Board,20,3.3,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51820,Waynesboro,NAS,Neonatal Abstinance Syndrome,*,11.9,Central Shenandoah,24,7.8,Northwest,136,9.2,Northwest,91,9.5,Central Virginia,46,5.6,Valley Community Services Board,9,7.2,VSP Division 3,38,5.4,Virginia State,542,5.3
2014,51830,Williamsburg,NAS,Neonatal Abstinance Syndrome,0,0,Peninsula,18,4.1,Eastern,83,3.5,Eastern,83,3.5,Tidewater,81,3.4,Colonial Behavioral Health,0,0,VSP Division 5,80,3.4,Virginia State,542,5.3
2014,51840,Winchester,NAS,Neonatal Abstinance Syndrome,*,7.1,Lord Fairfax,40,15.2,Northwest,136,9.2,Northwest,91,9.5,Culpeper,88,11.1,Northwestern Community Services,40,15.2,VSP Division 2,97,9.9,Virginia State,542,5.3
2014,51001,Accomack,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,6.1,Eastern Shore,*,4.4,Eastern,86,4.7,Eastern,86,4.7,Tidewater,86,4.8,Eastern Shore Community Services Board,*,4.4,VSP Division 5,85,4.7,Virginia State,353,4.2
2014,51003,Albemarle,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,2.9,Thomas Jefferson,7,2.9,Northwest,62,4.8,Northwest,47,5.4,Central Virginia,15,2,Region Ten Community Services Board,7,2.9,VSP Division 3,13,2,Virginia State,353,4.2
2014,51005,Alleghany,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,6.3,Alleghany,17,9.5,Southwest,47,3.5,Near Southwest,42,4.2,Roanoke Area,36,4.8,Alleghany Highlands Community Services Board,*,4.6,VSP Division 6,36,4.7,Virginia State,353,4.2
2014,51007,Amelia,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Piedmont,0,0,Central,74,5.2,Central,74,5.2,Richmond,73,5.6,Crossroads Community Services Board,0,0,VSP Division 1,78,5.6,Virginia State,353,4.2
2014,51009,Amherst,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Central Virginia,*,1.6,Southwest,47,3.5,Near Southwest,42,4.2,Central Virginia,15,2,Horizon Behavioral Health ,*,1.6,VSP Division 3,13,2,Virginia State,353,4.2
2014,51011,Appomattox,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Central Virginia,*,1.6,Southwest,47,3.5,Near Southwest,42,4.2,Central Virginia,15,2,Horizon Behavioral Health ,*,1.6,VSP Division 3,13,2,Virginia State,353,4.2
2014,51013,Arlington,OD Death,Fatal Fentanyl and/or Heroin Overdose,6,2.6,Arlington,6,2.6,Northern,82,3.4,Northern,97,3.4,Northern Virginia,87,3.4,Arlington County Community Services Board,6,2.6,VSP Division 7,82,3.4,Virginia State,353,4.2
2014,51015,Augusta,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,4.1,Central Shenandoah,5,1.7,Northwest,62,4.8,Northwest,47,5.4,Central Virginia,15,2,Valley Community Services Board,*,2.5,VSP Division 3,13,2,Virginia State,353,4.2
2014,51017,Bath,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Central Shenandoah,5,1.7,Northwest,62,4.8,Northwest,47,5.4,Roanoke Area,36,4.8,Rockbridge Area Community Services,0,0,VSP Division 6,36,4.7,Virginia State,353,4.2
2014,51019,Bedford,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,1.3,Central Virginia,*,1.6,Southwest,47,3.5,Near Southwest,42,4.2,Roanoke Area,36,4.8,Horizon Behavioral Health ,*,1.6,VSP Division 6,36,4.7,Virginia State,353,4.2
2014,51021,Bland,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Mount Rogers,6,3.1,Southwest,47,3.5,Far Southwest,5,1.4,Southwest,8,1.7,Mount Rogers Community Services Board,*,3.4,VSP Division 4,8,1.8,Virginia State,353,4.2
2014,51023,Botetourt,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,9.1,Alleghany,17,9.5,Southwest,47,3.5,Near Southwest,42,4.2,Roanoke Area,36,4.8,Blue Ridge Behavioral Healthcare,24,9.3,VSP Division 6,36,4.7,Virginia State,353,4.2
2014,51025,Brunswick,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Southside,*,1.2,Central,74,5.2,Central,74,5.2,Richmond,73,5.6,Southside Community Services Board,*,1.2,VSP Division 5,85,4.7,Virginia State,353,4.2
2014,51027,Buchanan,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Cumberland Plateau,*,0.9,Southwest,47,3.5,Far Southwest,5,1.4,Southwest,8,1.7,Cumberland Mountain Community Services,*,1.1,VSP Division 4,8,1.8,Virginia State,353,4.2
2014,51029,Buckingham,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Piedmont,0,0,Central,74,5.2,Central,74,5.2,Central Virginia,15,2,Crossroads Community Services Board,0,0,VSP Division 3,13,2,Virginia State,353,4.2
2014,51031,Campbell,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,5.5,Central Virginia,*,1.6,Southwest,47,3.5,Near Southwest,42,4.2,Central Virginia,15,2,Horizon Behavioral Health ,*,1.6,VSP Division 3,13,2,Virginia State,353,4.2
2014,51033,Caroline,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Rappahannock,12,3.4,Northwest,62,4.8,Northern,97,3.4,Culpeper,46,6.9,Rappahannock Area Community Services Board,12,3.4,VSP Division 1,78,5.6,Virginia State,353,4.2
2014,51035,Carroll,OD Death,Fatal Fentanyl and/or Heroin Overdose,*,6.8,Mount Rogers,6,3.1,Southwest,47,3.5,Near Southwest,42,4.2,Southwest,8,1.7,Mount Rogers Community Services Board,*,3.4,VSP Division 4,8,1.8,Virginia State,353,4.2
2014,51036,Charles City,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Chickahominy,8,5.3,Central,74,5.2,Central,74,5.2,Richmond,73,5.6,Henrico Area Mental Health and Developmental Services,23,6.6,VSP Division 1,78,5.6,Virginia State,353,4.2
2014,51037,Charlotte,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Piedmont,0,0,Central,74,5.2,Central,74,5.2,Central Virginia,15,2,Crossroads Community Services Board,0,0,VSP Division 3,13,2,Virginia State,353,4.2
2014,51041,Chesterfield,OD Death,Fatal Fentanyl and/or Heroin Overdose,11,3.3,Chesterfield,11,2.9,Central,74,5.2,Central,74,5.2,Richmond,73,5.6,Chesterfield Community Services Board,11,3.3,VSP Division 1,78,5.6,Virginia State,353,4.2
2014,51043,Clarke,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Lord Fairfax,23,10,Northwest,62,4.8,Northwest,47,5.4,Culpeper,46,6.9,Northwestern Community Services,23,10,VSP Division 2,49,5.9,Virginia State,353,4.2
2014,51045,Craig,OD Death,Fatal Fentanyl and/or Heroin Overdose,0,0,Alleghany,17,9.5,Southwest,47,3.5,Near Southwest,42,4.2,Roanoke Area,36,4.8,Blue Ridge Behavioral Healthcare,24,9.3,VSP Division 6,36,4.7,Virginia State,353,4.2
