MOE_HC4_VC33,"Margin of Error; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC5_VC33,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC6_VC33,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC7_VC33,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC8_VC33,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC9_VC33,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC10_VC33,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC11_VC33,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC12_VC33,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC13_VC33,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC14_VC33,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC15_VC33,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC16_VC33,"Margin of Error; Balance of not Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Number"
MOE_HC1_VC34,"Margin of Error; Total, race and ethnicity; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC2_VC34,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC3_VC34,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC4_VC34,"Margin of Error; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC5_VC34,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC6_VC34,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC7_VC34,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC8_VC34,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC9_VC34,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC10_VC34,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC11_VC34,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC12_VC34,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC13_VC34,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC14_VC34,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC15_VC34,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC16_VC34,"Margin of Error; Balance of not Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Percent"
MOE_HC1_VC36,"Margin of Error; Total, race and ethnicity; $25,000 to $34,999 - Male - Number"
MOE_HC2_VC36,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Male - Number"
MOE_HC3_VC36,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Male - Number"
MOE_HC4_VC36,"Margin of Error; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Male - Number"
MOE_HC5_VC36,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Male - Number"
MOE_HC6_VC36,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Male - Number"
MOE_HC7_VC36,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Male - Number"
MOE_HC8_VC36,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Male - Number"
MOE_HC9_VC36,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Male - Number"
MOE_HC10_VC36,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Male - Number"
MOE_HC11_VC36,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Male - Number"
MOE_HC12_VC36,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Male - Number"
MOE_HC13_VC36,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Male - Number"
MOE_HC14_VC36,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Male - Number"
MOE_HC15_VC36,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Male - Number"
MOE_HC16_VC36,"Margin of Error; Balance of not Hispanic or Latino; $25,000 to $34,999 - Male - Number"
MOE_HC1_VC37,"Margin of Error; Total, race and ethnicity; $25,000 to $34,999 - Male - Percent"
MOE_HC2_VC37,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Male - Percent"
MOE_HC3_VC37,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Male - Percent"
MOE_HC4_VC37,"Margin of Error; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Male - Percent"
MOE_HC5_VC37,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Male - Percent"
MOE_HC6_VC37,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Male - Percent"
MOE_HC7_VC37,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Male - Percent"
MOE_HC8_VC37,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Male - Percent"
MOE_HC9_VC37,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Male - Percent"
MOE_HC10_VC37,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Male - Percent"
MOE_HC11_VC37,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Male - Percent"
MOE_HC12_VC37,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Male - Percent"
MOE_HC13_VC37,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Male - Percent"
MOE_HC14_VC37,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Male - Percent"
MOE_HC15_VC37,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Male - Percent"
MOE_HC16_VC37,"Margin of Error; Balance of not Hispanic or Latino; $25,000 to $34,999 - Male - Percent"
MOE_HC1_VC39,"Margin of Error; Total, race and ethnicity; $25,000 to $34,999 - Female - Number"
MOE_HC2_VC39,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Female - Number"
MOE_HC3_VC39,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Female - Number"
MOE_HC4_VC39,"Margin of Error; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Female - Number"
MOE_HC5_VC39,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Female - Number"
MOE_HC6_VC39,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Female - Number"
MOE_HC7_VC39,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Female - Number"
MOE_HC8_VC39,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Female - Number"
MOE_HC9_VC39,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Female - Number"
MOE_HC10_VC39,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Female - Number"
MOE_HC11_VC39,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Female - Number"
MOE_HC12_VC39,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Female - Number"
MOE_HC13_VC39,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Female - Number"
MOE_HC14_VC39,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Female - Number"
MOE_HC15_VC39,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Female - Number"
MOE_HC16_VC39,"Margin of Error; Balance of not Hispanic or Latino; $25,000 to $34,999 - Female - Number"
MOE_HC1_VC40,"Margin of Error; Total, race and ethnicity; $25,000 to $34,999 - Female - Percent"
MOE_HC2_VC40,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Female - Percent"
MOE_HC3_VC40,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Female - Percent"
MOE_HC4_VC40,"Margin of Error; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Female - Percent"
MOE_HC5_VC40,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Female - Percent"
MOE_HC6_VC40,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Female - Percent"
MOE_HC7_VC40,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Female - Percent"
MOE_HC8_VC40,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Female - Percent"
MOE_HC9_VC40,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Female - Percent"
MOE_HC10_VC40,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Female - Percent"
MOE_HC11_VC40,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Female - Percent"
MOE_HC12_VC40,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Female - Percent"
MOE_HC13_VC40,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Female - Percent"
MOE_HC14_VC40,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Female - Percent"
MOE_HC15_VC40,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Female - Percent"
MOE_HC16_VC40,"Margin of Error; Balance of not Hispanic or Latino; $25,000 to $34,999 - Female - Percent"
MOE_HC1_VC43,"Margin of Error; Total, race and ethnicity; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC2_VC43,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC3_VC43,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC4_VC43,"Margin of Error; Not Hispanic or Latino, one race - White alone; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC5_VC43,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC6_VC43,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC7_VC43,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC8_VC43,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC9_VC43,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC10_VC43,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC11_VC43,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC12_VC43,"Margin of Error; Not Hispanic or Latino, two or more races - Black and AIAN; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC13_VC43,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC14_VC43,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC15_VC43,"Margin of Error; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC16_VC43,"Margin of Error; Balance of not Hispanic or Latino; $35,000 to $49,999 - Total, both sexes - Number"
MOE_HC1_VC44,"Margin of Error; Total, race and ethnicity; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC2_VC44,"Margin of Error; Hispanic or Latino - White alone Hispanic or Latino; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC3_VC44,"Margin of Error; Hispanic or Latino - All other Hispanic or Latino; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC4_VC44,"Margin of Error; Not Hispanic or Latino, one race - White alone; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC5_VC44,"Margin of Error; Not Hispanic or Latino, one race - Black or African American alone; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC6_VC44,"Margin of Error; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC7_VC44,"Margin of Error; Not Hispanic or Latino, one race - Asian alone; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC8_VC44,"Margin of Error; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC9_VC44,"Margin of Error; Not Hispanic or Latino, two or more races - White and Black; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC10_VC44,"Margin of Error; Not Hispanic or Latino, two or more races - White and AIAN; $35,000 to $49,999 - Total, both sexes - Percent"
MOE_HC11_VC44,"Margin of Error; Not Hispanic or Latino, two or more races - White and Asian; $35,000 to $49,999 - Total, both sexes - Percent"
