,Year,County,Drug,DeathByYear,Rate,GEOID
6674,2012,Roanoke County,Prescription,6,6.46,51770
6675,2012,Rockbridge County,Prescription,0,0,51163
6676,2012,Rockingham County,Prescription,1,1.29,51165
6677,2012,Russell County,Prescription,7,24.61,51167
6678,2012,Salem City,Prescription,4,16.02,51775
6679,2012,Scott County,Prescription,0,0,51169
6680,2012,Shenandoah County,Prescription,5,11.74,51171
6681,2012,Smyth County,Prescription,5,15.76,51173
6682,2012,Southampton County,Prescription,0,0,51175
6683,2012,Spotsylvania County,Prescription,9,7.16,51177
6684,2012,Stafford County,Prescription,6,4.47,51179
6685,2012,Staunton City,Prescription,1,4.18,51790
6686,2012,Suffolk City,Prescription,4,4.7,51800
6687,2012,Surry County,Prescription,0,0,51181
6688,2012,Sussex County,Prescription,0,0,51183
6689,2012,Tazewell County,Prescription,15,33.88,51185
6690,2012,Virginia Beach City,Prescription,15,3.36,51810
6691,2012,Warren County,Prescription,7,18.39,51187
6692,2012,Washington County,Prescription,7,12.68,51191
6693,2012,Waynesboro City,Prescription,3,14.21,51820
6694,2012,Westmoreland County,Prescription,0,0,51193
6695,2012,Williamsburg City,Prescription,1,6.59,51830
6696,2012,Winchester City,Prescription,3,11.16,51840
6697,2012,Wise County,Prescription,12,29.33,51195
6698,2012,Wythe County,Prescription,6,20.51,51197
6699,2012,York County,Prescription,0,0,51199
6700,2013,Accomack County,Prescription,2,6.03,51001
6701,2013,Albemarle County,Prescription,4,3.88,51003
6702,2013,Alexandria City,Prescription,10,6.72,51510
6703,2013,Alleghany County,Prescription,0,0,51005
6704,2013,Amelia County,Prescription,0,0,51007
6705,2013,Amherst County,Prescription,0,0,51009
6706,2013,Appomattox County,Prescription,1,6.56,51011
6707,2013,Arlington County,Prescription,3,1.33,51013
6708,2013,Augusta County,Prescription,5,6.76,51015
6709,2013,Bath County,Prescription,0,0,51017
6710,2013,Bedford City,Prescription,0,0,51019
6711,2013,Bedford County,Prescription,6,8.59,51019
6712,2013,Bland County,Prescription,1,14.85,51021
6713,2013,Botetourt County,Prescription,1,3.03,51023
6714,2013,Bristol City,Prescription,0,0,51520
6715,2013,Brunswick County,Prescription,0,0,51025
6716,2013,Buchanan County,Prescription,5,21.19,51027
6717,2013,Buckingham County,Prescription,2,11.67,51029
6718,2013,Buena Vista City,Prescription,0,0,51530
6719,2013,Campbell County,Prescription,3,5.43,51031
6720,2013,Caroline County,Prescription,0,0,51033
6721,2013,Carroll County,Prescription,0,0,51035
6722,2013,Charles City County,Prescription,2,28.05,51036
6723,2013,Charlotte County,Prescription,2,16.25,51037
6724,2013,Charlottesville City,Prescription,2,4.51,51540
6725,2013,Chesapeake City,Prescription,17,7.37,51550
6726,2013,Chesterfield County,Prescription,12,3.66,51041
6727,2013,Clarke County,Prescription,0,0,51043
6728,2013,Colonial Heights City,Prescription,1,5.67,51570
6729,2013,Covington City,Prescription,1,17.19,51580
6730,2013,Craig County,Prescription,0,0,51045
6731,2013,Culpeper County,Prescription,8,16.49,51047
6732,2013,Cumberland County,Prescription,1,10.16,51049
6733,2013,Danville City,Prescription,4,9.32,51590
6734,2013,Dickenson County,Prescription,5,32.29,51051
6735,2013,Dinwiddie County,Prescription,0,0,51053
6736,2013,Emporia City,Prescription,1,17.9,51595
6737,2013,Essex County,Prescription,0,0,51057
6738,2013,Fairfax City,Prescription,0,0,51600
6739,2013,Fairfax County,Prescription,32,2.83,51059
6740,2013,Falls Church City,Prescription,0,0,51610
6741,2013,Fauquier County,Prescription,8,11.9,51061
6742,2013,Floyd County,Prescription,1,6.44,51063
6743,2013,Fluvanna County,Prescription,0,0,51065
6744,2013,Franklin City,Prescription,0,0,51620
6745,2013,Franklin County,Prescription,3,5.33,51620
6746,2013,Frederick County,Prescription,14,17.22,51069
6747,2013,Fredericksburg City,Prescription,3,10.66,51630
6748,2013,Galax City,Prescription,1,14.21,51640
6749,2013,Giles County,Prescription,3,17.73,51071
6750,2013,Gloucester County,Prescription,1,2.71,51073
6751,2013,Goochland County,Prescription,0,0,51075
6752,2013,Grayson County,Prescription,2,13.19,51077
6753,2013,Greene County,Prescription,0,0,51079
6754,2013,Greensville County,Prescription,0,0,51081
6755,2013,Halifax County,Prescription,1,2.82,51083
6756,2013,Hampton City,Prescription,7,5.12,51650
6757,2013,Hanover County,Prescription,6,5.92,51085
6758,2013,Harrisonburg City,Prescription,2,3.89,51660
6759,2013,Henrico County,Prescription,12,3.77,51087
6760,2013,Henry County,Prescription,8,15.2,51089
6761,2013,Highland County,Prescription,0,0,51091
6762,2013,Hopewell City,Prescription,3,13.54,51670
6763,2013,Isle of Wight County,Prescription,0,0,51093
6764,2013,James City County,Prescription,1,1.42,51095
6765,2013,King and Queen County,Prescription,0,0,51097
6766,2013,King George County,Prescription,2,8.02,51099
6767,2013,King William County,Prescription,0,0,51101
6768,2013,Lancaster County,Prescription,0,0,51103
6769,2013,Lee County,Prescription,7,27.79,51105
6770,2013,Lexington City,Prescription,0,0,51678
6771,2013,Loudoun County,Prescription,12,3.43,51107
6772,2013,Louisa County,Prescription,1,2.95,51109
6773,2013,Lunenburg County,Prescription,1,7.98,51111
6774,2013,Lynchburg City,Prescription,4,5.13,51680
6775,2013,Madison County,Prescription,0,0,51113
6776,2013,Manassas City,Prescription,2,4.8,51683
6777,2013,Manassas Park City,Prescription,0,0,51685
6778,2013,Martinsville City,Prescription,3,21.81,51690
6779,2013,Mathews County,Prescription,1,11.24,51115
6780,2013,Mecklenburg County,Prescription,1,3.18,51117
6781,2013,Middlesex County,Prescription,0,0,51119
6782,2013,Montgomery County,Prescription,4,4.16,51121
6783,2013,Nelson County,Prescription,0,0,51125
6784,2013,New Kent County,Prescription,1,5.13,51127
6785,2013,Newport News City,Prescription,12,6.59,51700
6786,2013,Norfolk City,Prescription,18,7.31,51710
6787,2013,Northampton County,Prescription,1,8.25,51131
6788,2013,Northumberland County,Prescription,0,0,51133
6789,2013,Norton City,Prescription,1,24.89,51720
6790,2013,Nottoway County,Prescription,0,0,51135
6791,2013,Orange County,Prescription,9,25.94,51137
6792,2013,Page County,Prescription,1,4.2,51139
6793,2013,Patrick County,Prescription,3,16.33,51141
6794,2013,Petersburg City,Prescription,2,6.15,51730
6795,2013,Pittsylvania County,Prescription,5,8.01,51143
6796,2013,Poquoson City,Prescription,1,8.26,51735
6797,2013,Portsmouth City,Prescription,10,10.39,51740
6798,2013,Powhatan County,Prescription,1,3.54,51145
6799,2013,Prince Edward County,Prescription,1,4.39,51147
6800,2013,Prince George County,Prescription,0,0,51149
6801,2013,Prince William County,Prescription,17,3.88,51153
6802,2013,Pulaski County,Prescription,5,14.49,51155
6803,2013,Radford City,Prescription,0,0,51750
6804,2013,Rappahannock County,Prescription,1,13.37,51157
6805,2013,Richmond City,Prescription,17,7.94,51760
6806,2013,Richmond County,Prescription,0,0,51760
6807,2013,Roanoke City,Prescription,13,13.2,51770
6808,2013,Roanoke County,Prescription,3,3.21,51770
6809,2013,Rockbridge County,Prescription,1,4.48,51163
6810,2013,Rockingham County,Prescription,1,1.29,51165
6811,2013,Russell County,Prescription,3,10.61,51167
6812,2013,Salem City,Prescription,3,11.86,51775
6813,2013,Scott County,Prescription,5,22.08,51169
6814,2013,Shenandoah County,Prescription,3,7.03,51171
6815,2013,Smyth County,Prescription,1,3.16,51173
6816,2013,Southampton County,Prescription,0,0,51175
6817,2013,Spotsylvania County,Prescription,8,6.28,51177
6818,2013,Stafford County,Prescription,6,4.39,51179
6819,2013,Staunton City,Prescription,1,4.11,51790
6820,2013,Suffolk City,Prescription,0,0,51800
6821,2013,Surry County,Prescription,0,0,51181
6822,2013,Sussex County,Prescription,0,0,51183
6823,2013,Tazewell County,Prescription,6,13.6,51185
6824,2013,Virginia Beach City,Prescription,18,4.01,51810
6825,2013,Warren County,Prescription,2,5.17,51187
6826,2013,Washington County,Prescription,3,5.46,51191
6827,2013,Waynesboro City,Prescription,3,14.11,51820
6828,2013,Westmoreland County,Prescription,1,5.68,51193
6829,2013,Williamsburg City,Prescription,1,6.58,51830
6830,2013,Winchester City,Prescription,4,14.7,51840
6831,2013,Wise County,Prescription,10,24.64,51195
6832,2013,Wythe County,Prescription,1,3.41,51197
6833,2013,York County,Prescription,6,9.05,51199
6834,2014,Accomack County,Prescription,6,18.17,51001
6835,2014,Albemarle County,Prescription,1,0.96,51003
6836,2014,Alexandria City,Prescription,7,4.65,51510
6837,2014,Alleghany County,Prescription,1,6.32,51005
6838,2014,Amelia County,Prescription,1,7.78,51007
6839,2014,Amherst County,Prescription,1,3.12,51009
6840,2014,Appomattox County,Prescription,1,6.54,51011
6841,2014,Arlington County,Prescription,7,3.08,51013
6842,2014,Augusta County,Prescription,4,5.42,51015
6843,2014,Bath County,Prescription,0,0,51017
6844,2014,Bedford City,Prescription,,,51019
6845,2014,Bedford County,Prescription,6,7.83,51019
6846,2014,Bland County,Prescription,0,0,51021
6847,2014,Botetourt County,Prescription,2,6.04,51023
6848,2014,Bristol City,Prescription,3,17.46,51520
6849,2014,Brunswick County,Prescription,0,0,51025
6850,2014,Buchanan County,Prescription,8,34.62,51027
6851,2014,Buckingham County,Prescription,0,0,51029
6852,2014,Buena Vista City,Prescription,0,0,51530
6853,2014,Campbell County,Prescription,1,1.82,51031
6854,2014,Caroline County,Prescription,3,10.07,51033
6855,2014,Carroll County,Prescription,9,30.38,51035
6856,2014,Charles City County,Prescription,0,0,51036
6857,2014,Charlotte County,Prescription,0,0,51037
6858,2014,Charlottesville City,Prescription,2,4.39,51540
6859,2014,Chesapeake City,Prescription,12,5.14,51550
6860,2014,Chesterfield County,Prescription,16,4.81,51041
6861,2014,Clarke County,Prescription,2,13.87,51043
6862,2014,Colonial Heights City,Prescription,0,0,51570
6863,2014,Covington City,Prescription,1,17.24,51580
6864,2014,Craig County,Prescription,0,0,51045
6865,2014,Culpeper County,Prescription,6,12.2,51047
6866,2014,Cumberland County,Prescription,0,0,51049
6867,2014,Danville City,Prescription,10,23.56,51590
6868,2014,Dickenson County,Prescription,5,32.66,51051
6869,2014,Dinwiddie County,Prescription,0,0,51053
6870,2014,Emporia City,Prescription,0,0,51595
6871,2014,Essex County,Prescription,0,0,51057
6872,2014,Fairfax City,Prescription,1,4.08,51600
6873,2014,Fairfax County,Prescription,30,2.64,51059
6874,2014,Falls Church City,Prescription,0,0,51610
6875,2014,Fauquier County,Prescription,6,8.79,51061
6876,2014,Floyd County,Prescription,0,0,51063
6877,2014,Fluvanna County,Prescription,1,3.83,51065
6878,2014,Franklin City,Prescription,0,0,51620
6879,2014,Franklin County,Prescription,5,8.87,51620
6880,2014,Frederick County,Prescription,15,18.21,51069
6881,2014,Fredericksburg City,Prescription,1,3.53,51630
6882,2014,Galax City,Prescription,1,14.26,51640
6883,2014,Giles County,Prescription,2,11.89,51071
6884,2014,Gloucester County,Prescription,3,8.08,51073
6885,2014,Goochland County,Prescription,1,4.56,51075
6886,2014,Grayson County,Prescription,0,0,51077
6887,2014,Greene County,Prescription,0,0,51079
6888,2014,Greensville County,Prescription,0,0,51081
6889,2014,Halifax County,Prescription,0,0,51083
6890,2014,Hampton City,Prescription,6,4.38,51650
6891,2014,Hanover County,Prescription,2,1.96,51085
6892,2014,Harrisonburg City,Prescription,3,5.72,51660
6893,2014,Henrico County,Prescription,8,2.49,51087
6894,2014,Henry County,Prescription,8,15.36,51089
6895,2014,Highland County,Prescription,0,0,51091
6896,2014,Hopewell City,Prescription,0,0,51670
6897,2014,Isle of Wight County,Prescription,0,0,51093
6898,2014,James City County,Prescription,2,2.76,51095
6899,2014,King and Queen County,Prescription,0,0,51097
6900,2014,King George County,Prescription,1,3.94,51099
6901,2014,King William County,Prescription,0,0,51101
6902,2014,Lancaster County,Prescription,1,9.05,51103
6903,2014,Lee County,Prescription,6,24.05,51105
6904,2014,Lexington City,Prescription,0,0,51678
6905,2014,Loudoun County,Prescription,16,4.41,51107
6906,2014,Louisa County,Prescription,0,0,51109
6907,2014,Lunenburg County,Prescription,1,8.02,51111
6908,2014,Lynchburg City,Prescription,3,3.8,51680
6909,2014,Madison County,Prescription,1,7.6,51113
6910,2014,Manassas City,Prescription,6,14.26,51683
6911,2014,Manassas Park City,Prescription,1,6.59,51685
6912,2014,Martinsville City,Prescription,1,7.29,51690
6913,2014,Mathews County,Prescription,2,22.63,51115
6914,2014,Mecklenburg County,Prescription,1,3.21,51117
6915,2014,Middlesex County,Prescription,1,9.35,51119
6916,2014,Montgomery County,Prescription,6,6.17,51121
6917,2014,Nelson County,Prescription,1,6.73,51125
6918,2014,New Kent County,Prescription,1,4.99,51127
6919,2014,Newport News City,Prescription,8,4.37,51700
6920,2014,Norfolk City,Prescription,14,5.7,51710
6921,2014,Northampton County,Prescription,1,8.25,51131
6922,2014,Northumberland County,Prescription,0,0,51133
6923,2014,Norton City,Prescription,0,0,51720
6924,2014,Nottoway County,Prescription,0,0,51135
6925,2014,Orange County,Prescription,8,22.84,51137
6926,2014,Page County,Prescription,5,20.97,51139
6927,2014,Patrick County,Prescription,2,10.95,51141
6928,2014,Petersburg City,Prescription,2,6.12,51730
6929,2014,Pittsylvania County,Prescription,2,3.21,51143
6930,2014,Poquoson City,Prescription,0,0,51735
6931,2014,Portsmouth City,Prescription,10,10.42,51740
6932,2014,Powhatan County,Prescription,2,7.03,51145
6933,2014,Prince Edward County,Prescription,0,0,51147
6934,2014,Prince George County,Prescription,1,2.68,51149
6935,2014,Prince William County,Prescription,22,4.93,51153
6936,2014,Pulaski County,Prescription,9,26.22,51155
6937,2014,Radford City,Prescription,1,5.67,51750
6938,2014,Rappahannock County,Prescription,1,13.59,51157
6939,2014,Richmond City,Prescription,17,7.8,51760
6940,2014,Richmond County,Prescription,0,0,51760
6941,2014,Roanoke City,Prescription,10,10.06,51770
6942,2014,Roanoke County,Prescription,8,8.53,51770
6943,2014,Rockbridge County,Prescription,0,0,51163
6944,2014,Rockingham County,Prescription,5,6.4,51165
6945,2014,Russell County,Prescription,7,24.98,51167
6946,2014,Salem City,Prescription,2,7.85,51775
6947,2014,Scott County,Prescription,4,17.87,51169
6948,2014,Shenandoah County,Prescription,1,2.32,51171
6949,2014,Smyth County,Prescription,1,3.17,51173
6950,2014,Southampton County,Prescription,2,11.07,51175
6951,2014,Spotsylvania County,Prescription,6,4.64,51177
6952,2014,Stafford County,Prescription,3,2.14,51179
6953,2014,Staunton City,Prescription,0,0,51790
6954,2014,Suffolk City,Prescription,4,4.61,51800
6955,2014,Surry County,Prescription,1,14.73,51181
6956,2014,Sussex County,Prescription,0,0,51183
6957,2014,Tazewell County,Prescription,15,34.52,51185
6958,2014,Virginia Beach City,Prescription,26,5.77,51810
6959,2014,Warren County,Prescription,6,15.39,51187
6960,2014,Washington County,Prescription,7,12.79,51191
6961,2014,Waynesboro City,Prescription,1,4.68,51820
6962,2014,Westmoreland County,Prescription,0,0,51193
6963,2014,Williamsburg City,Prescription,2,13.61,51830
6964,2014,Winchester City,Prescription,6,21.78,51840
6965,2014,Wise County,Prescription,4,10.02,51195
6966,2014,Wythe County,Prescription,8,27.47,51197
6967,2014,York County,Prescription,5,7.54,51199
6968,2015,Accomack County,Prescription,1,2.98,51001
6969,2015,Albemarle County,Prescription,2,1.9,51003
6970,2015,Alexandria City,Prescription,5,3.13,51510
6971,2015,Alleghany County,Prescription,1,6.45,51005
6972,2015,Amelia County,Prescription,0,0,51007
6973,2015,Amherst County,Prescription,0,0,51009
6974,2015,Appomattox County,Prescription,1,6.47,51011
6975,2015,Arlington County,Prescription,9,3.84,51013
6976,2015,Augusta County,Prescription,1,1.34,51015
6977,2015,Bath County,Prescription,0,0,51017
6978,2015,Bedford City,Prescription,,,51019
6979,2015,Bedford County,Prescription,4,5.16,51019
6980,2015,Bland County,Prescription,1,14.96,51021
6981,2015,Botetourt County,Prescription,2,5.97,51023
6982,2015,Bristol City,Prescription,1,5.67,51520
6983,2015,Brunswick County,Prescription,0,0,51025
6984,2015,Buchanan County,Prescription,8,34.81,51027
6985,2015,Buckingham County,Prescription,0,0,51029
6986,2015,Buena Vista City,Prescription,0,0,51530
6987,2015,Campbell County,Prescription,3,5.34,51031
6988,2015,Caroline County,Prescription,2,6.71,51033
6989,2015,Carroll County,Prescription,1,3.41,51035
6990,2015,Charles City County,Prescription,0,0,51036
6991,2015,Charlotte County,Prescription,0,0,51037
6992,2015,Charlottesville City,Prescription,1,2.07,51540
6993,2015,Chesapeake City,Prescription,16,6.71,51550
